smiles_a,smiles_b,groups_a,groups_b,compatibility_reason,ratio_a,ratio_b,predicted_tg,target_distance,in_target_range,base_distance,loop_score,iteration
COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,CC1CCC2C(=O)OC(=O)C2C1,aromatic;epoxy;ether,anhydride;ester;ether,环氧-酸酐固化，常需催化剂。,0.4,0.6,195.29909369294023,0.2990936929402323,True,0.29909369294023236,0.28530058949195647,4
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.05,0.95,195.31329000868897,0.3132900086889663,True,0.3132900086889663,0.2880026523671272,4
CC(N)COCC(C)COCC(C)CN,COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,ether;primary_amine,aromatic;epoxy;ether;hydroxyl,环氧-伯胺开环固化。,0.5,0.5,195.49077472534967,0.4907747253496666,True,0.4907747253496666,0.2907747253496666,4
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,Nc1ccc(N)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.95,0.05,194.5086796182985,0.491320381701513,True,0.49132038170151304,0.29132038170151303,4
CC(C)(CCC(C)(C)N=C=O)CN=C=O,COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,isocyanate,aromatic;epoxy;ether;hydroxyl,异氰酸酯-羟基形成聚氨酯。,0.5,0.5,194.70128511226343,0.2987148877365371,True,0.2987148877365655,0.29181833601242757,4
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,N#CNC(=N)N,aromatic;epoxy;ether;vinyl,nitrile;primary_amine;secondary_amine,环氧-伯胺开环固化。,0.7,0.3,194.5078868524759,0.4921131475240941,True,0.4921131475240941,0.29211314752409406,4
C=C(C)C(=O)OCc1ccccc1,O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;ester;ether;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.75,0.25,195.30544995449625,0.3054499544962255,True,0.3054499544962539,0.2962545521974033,4
CC1CCC2C(=O)OC(=O)C2C1,Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.75,0.25,195.32252320959407,0.3225232095941237,True,0.3225232095940669,0.2972358532722278,4
O=C1OC(=O)C2CCCCC12,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,anhydride;ester;ether,aromatic;hydroxyl;phenol,酸酐-羟基酯化。,0.2,0.8,195.31348466550497,0.3134846655049728,True,0.3134846655049728,0.3019904126314096,4
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,c1coc(CNCc2ccco2)c1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;secondary_amine,环氧-仲胺开环固化。,0.7,0.3,195.30281503911823,0.3028150391182294,True,0.3028150391182294,0.3028150391182294,4
C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1,N#CNC(=N)N,aromatic;epoxy;ether,nitrile;primary_amine;secondary_amine,环氧-伯胺开环固化。,0.5,0.5,195.5032890266911,0.5032890266911068,True,0.5032890266911068,0.30328902669110674,4
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,O=C(O)CCC(=O)O,aromatic;epoxy;ether;vinyl,carboxylic_acid;hydroxyl,环氧-羧酸开环酯化。,0.95,0.05,194.68290159616376,0.3170984038362405,True,0.31709840383624055,0.30790300153739,4
CC(C)(COCC1CO1)COCC1CO1,C#Cc1cccc(N2COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3C2)c1,epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.4,0.6,194.6561437300336,0.3438562699663805,True,0.34385626996640895,0.3093735113457193,4
CC(CO)CO,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,hydroxyl,aromatic;epoxy;ether;vinyl,环氧-羟基醚化，常需催化剂。,0.55,0.4499999999999999,195.3438855480668,0.3438855480667939,True,0.34388554806679394,0.3094027894461043,4
Nc1ccc(Cc2ccc(N)cc2)cc1,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.8,0.1999999999999999,194.6620533367441,0.3379466632559058,True,0.33794666325590583,0.31265930693406674,4
CC12CCCCC1C(=O)OC2=O,Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.8,0.1999999999999999,194.654813057978,0.3451869420220248,True,0.3451869420219964,0.3198995857001573,4
COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,CC1(C)CC(N)CC(C)(C)C1CN,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.5,0.5,195.52077288787157,0.5207728878715443,True,0.5207728878715727,0.3207728878715727,4
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.05,0.95,195.5228494984009,0.5228494984008876,True,0.5228494984008876,0.32284949840088756,4
CC1(C)CC(N=C=O)CC(C)(N=C=O)C1,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,isocyanate,aromatic;primary_amine,异氰酸酯-伯胺形成聚脲。,0.3,0.7,194.66240511440523,0.3375948855947683,True,0.33759488559476836,0.32610063272120515,4
C=CC(=O)OC(C)(C)C,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,ester;ether;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.45,0.55,194.6602326834728,0.339767316527201,True,0.33976731652720105,0.33057191422835047,4
NCCCOCCOCCCN,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,ether;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.2,0.8,194.6427750505389,0.3572249494610844,True,0.35722494946111283,0.33193759313927373,4
Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。,0.65,0.35,194.6574212808811,0.3425787191189045,True,0.3425787191189045,0.3333833168200539,4
C=CCCO,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,hydroxyl;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.6,0.4,194.65354669883575,0.3464533011642174,True,0.3464533011642459,0.3372578988653953,4
COc1ccc(OCC2CO2)c(CCCC(=O)OCCCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,aromatic;epoxy;ester;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.4,0.6,194.46195764545047,0.5380423545495319,True,0.5380423545495319,0.33804235454953185,4
COc1ccc(OCC2CO2)c(C(c2ccc(OCC3CO3)c(OC)c2)c2cc(OC)ccc2OCC2CO2)c1,Oc1ccc(Oc2ccc(O)cc2)cc1,aromatic;epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.3,0.7,195.37263437138415,0.37263437138418,True,0.37263437138415156,0.3381516127634619,4
Nc1ccc(SSc2ccc(N)cc2)cc1,COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.65,0.35,194.4611972419846,0.5388027580154073,True,0.5388027580154073,0.3388027580154073,4
C=C(C)C(=O)OC1CC2CCC1(C)C2(C)C,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,ester;ether;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.6,0.4,194.64606134998488,0.3539386500151238,True,0.3539386500151238,0.34474324771627324,4
OCCCCO,O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,hydroxyl,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,0.6,0.4,194.61720339363185,0.3827966063681458,True,0.38279660636814583,0.34831384774745616,4
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC1(C)CC(N)CC(C)(CN)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.4,0.6,195.5523527375053,0.5523527375052595,True,0.5523527375052879,0.3523527375052879,4
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,Nc1ccc(SSc2ccc(N)cc2)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.3,0.7,195.55456421972332,0.5545642197233462,True,0.5545642197233178,0.3545642197233178,4
Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;ether;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.55,0.4499999999999999,194.61685016910155,0.3831498308984464,True,0.38314983089844645,0.35786247457660736,4
CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N)cc2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.35,0.65,194.615835124658,0.3841648753420372,True,0.3841648753420088,0.35887751902016973,4
CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.35,0.65,194.4400899453805,0.5599100546195075,True,0.5599100546195075,0.3599100546195075,4
COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;carboxylic_acid;hydroxyl,环氧-羧酸开环酯化。,0.75,0.25,194.62937400757667,0.3706259924233279,True,0.37062599242332794,0.36143059012447737,4
c1coc(CNCc2ccco2)c1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;secondary_amine,anhydride;aromatic;ester;ether,酸酐-胺开环形成酰胺酸。,0.65,0.35,194.6340127759396,0.3659872240603761,True,0.3659872240604045,0.3659872240604045,4
Nc1ccc(Oc2ccc(N)cc2)cc1,COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1,aromatic;ether;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.75,0.25,195.5663119461999,0.5663119461999031,True,0.5663119461999031,0.3663119461999031,4
COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,CC1(C)CC(CN)CC(C)(N)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.55,0.4499999999999999,195.5671868447722,0.567186844772209,True,0.567186844772209,0.36718684477220903,4
CC1CCC2C(=O)OC(=O)C2C1,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,anhydride;ester;ether,aromatic;ether;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.4,0.6,194.60565552975575,0.3943444702442207,True,0.3943444702442491,0.36905711392241003,4
CC12CCCCC1C(=O)OC2=O,Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.65,0.35,195.3963467234459,0.3963467234459017,True,0.3963467234459017,0.3710593671240626,4
c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,aromatic;epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.35,0.65,194.58820134661732,0.4117986533826467,True,0.4117986533826752,0.3773158947619855,4
N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1,CC(C)(c1occc1CN)c1occc1CN,aromatic;cyanate_ester;ether;nitrile,aromatic;primary_amine,氰酸酯-胺共反应。,0.55,0.4499999999999999,194.60793748809724,0.3920625119027647,True,0.39206251190276475,0.37826940845448886,4
Nc1ccc(Cc2ccc(N)cc2)cc1,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.85,0.15,195.40444185416,0.4044418541599839,True,0.4044418541600123,0.37915449783817323,4
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.75,0.25,194.41864695714688,0.5813530428531237,True,0.5813530428531237,0.3813530428531237,4
COc1ccc(OCC2CO2)c(CCC(=O)OCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,CC(c1ccc(Oc2ccc(N)cc2)cc1)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1,aromatic;epoxy;ester;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.4,0.6,195.58151887698511,0.5815188769851147,True,0.5815188769851147,0.3815188769851147,5
C#CCOc1ccc(Cc2ccc(O)cc2OCC#C)cc1,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,aromatic;ether;hydroxyl;phenol,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,0.65,0.35,195.422082183241,0.4220821832410024,True,0.42208218324100244,0.3820821832410024,5
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether;hydroxyl;phenol,环氧-伯胺开环固化。,0.3,0.7,194.41369422103188,0.586305778968125,True,0.586305778968125,0.38630577896812496,5
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,Nc1ccc(Oc2ccc(N)cc2)cc1,anhydride;aromatic;ester;ether,aromatic;ether;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.6,0.4,195.4275469707283,0.4275469707282866,True,0.4275469707282866,0.3875469707282866,5
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,CC1(C)CC(N)CC(C)(C)C1CN,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.55,0.4499999999999999,195.5890377863844,0.5890377863844094,True,0.5890377863844094,0.3890377863844094,5
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCCCCCOC(=O)C=C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。,0.3,0.7,194.59300763664348,0.4069923633565224,True,0.40699236335652245,0.39175426811842723,5
C=C(C)C(=O)OC1CC2CCC1(C)C2(C)C,O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,ester;ether;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.6,0.4,194.5922655106912,0.4077344893088366,True,0.4077344893088082,0.39249639407071296,5
Nc1cccc(N)c1,COc1cc(CO)cc(-c2cc(CO)cc(OC)c2OCC2CO2)c1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether;hydroxyl,环氧-伯胺开环固化。,0.55,0.4499999999999999,194.40721402212804,0.5927859778719551,True,0.5927859778719551,0.39278597787195507,5
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,Oc1ccc(Oc2ccc(O)cc2)cc1,aromatic;isocyanate,aromatic;ether;hydroxyl;phenol,异氰酸酯-羟基形成聚氨酯。,0.55,0.4499999999999999,195.4009399581064,0.4009399581064201,True,0.4009399581063917,0.3933209104873441,5
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,Nc1ccc(-c2ccc(N)cc2)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.95,0.05,195.594123501002,0.5941235010019739,True,0.5941235010020023,0.3941235010020023,5
COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,Nc1ccc(-c2ccc(N)cc2)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.2,0.8,195.5961729021587,0.5961729021587132,True,0.5961729021587132,0.3961729021587132,5
OCc1cccc(CO)n1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;hydroxyl,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,0.35,0.65,195.40932524128385,0.4093252412838524,True,0.4093252412838524,0.39789666985528094,5
O=C1CCCC(=O)O1,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,anhydride;ester;ether,aromatic;epoxy;ether;vinyl,环氧-酸酐固化，常需催化剂。,0.55,0.4499999999999999,194.5855518112027,0.4144481887973086,True,0.4144481887973086,0.3992100935592134,5
O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1cc(N)cc(N)c1,anhydride;aromatic;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.5,0.5,195.4398618851687,0.4398618851687104,True,0.4398618851687104,0.39986188516871035,5
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,CC(C)(CO)CO,aromatic;isocyanate,hydroxyl,异氰酸酯-羟基形成聚氨酯。,0.8,0.1999999999999999,195.41055210050283,0.4105521005028265,True,0.41055210050282653,0.4029330528837789,5
COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,c1coc(CNCc2ccco2)c1,aromatic;epoxy;ether,aromatic;secondary_amine,环氧-仲胺开环固化。,0.5,0.5,195.40567100203347,0.4056710020334719,True,0.40567100203347195,0.40376624012871004,5
O=C(O)CC(O)(CC(=O)O)C(=O)O,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,carboxylic_acid;hydroxyl,aromatic;epoxy;ether;hydroxyl;phenol,环氧-羧酸开环酯化。,0.45,0.55,195.41535623218869,0.4153562321886852,True,0.4153562321886852,0.40392766076011377,5
NCCNCCN,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,primary_amine;secondary_amine,aromatic;isocyanate,异氰酸酯-伯胺形成聚脲。,0.45,0.55,195.41812084503232,0.4181208450323197,True,0.4181208450323197,0.40669227360374827,5
Nc1cccc(N)c1,O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.55,0.4499999999999999,194.3905524759844,0.6094475240156214,True,0.609447524015593,0.409447524015593,5
CC1CCC2C(=O)OC(=O)C2C1,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,anhydride;ester;ether,aromatic;ether;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.15,0.85,195.44959580426865,0.4495958042686254,True,0.44959580426865386,0.40959580426865383,5
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,CC1(C)CC(CN)CC(CN)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.4,0.6,194.38407306877545,0.6159269312245783,True,0.6159269312245499,0.4159269312245499,5
Nc1cc(N)cc(N)c1,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。,0.8,0.1999999999999999,194.57322500867588,0.4267749913241232,True,0.4267749913241232,0.4172511818003137,5
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,CC1(C)CC(CN)CC(C)(N)C1,aromatic;epoxy;ether;vinyl,primary_amine,环氧-伯胺开环固化。,0.9,0.0999999999999999,195.62205701728672,0.6220570172867212,True,0.6220570172867212,0.42205701728672124,5
CC(C)(CO)CO,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,hydroxyl,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,0.65,0.35,195.43484680625693,0.4348468062569282,True,0.4348468062569282,0.4234182348283567,5
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,Oc1ccc(Oc2ccc(O)cc2)cc1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.7,0.3,195.467014058414,0.4670140584139801,True,0.46701405841400856,0.4270140584140085,5
O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,anhydride;aromatic;ester;ether,aromatic;carboxylic_acid;hydroxyl,酸酐-羟基酯化。,0.05,0.95,194.560206276538,0.439793723462003,True,0.43979372346200307,0.4283651520334316,5
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,aromatic;epoxy;ether;vinyl,ester;ether;hydroxyl;vinyl,环氧-羟基醚化，常需催化剂。,0.95,0.05,195.46858810321012,0.468588103210152,True,0.46858810321012356,0.4285881032101235,5
C#CCOc1ccc(Cc2ccc(O)cc2OCC#C)cc1,N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1,aromatic;ether;hydroxyl;phenol,aromatic;cyanate_ester;ether;nitrile,氰酸酯-酚共固化/催化三聚。,0.65,0.35,194.5708431037787,0.4291568962212864,True,0.4291568962212864,0.4291568962212864,5
CC1(C)CC(N=C=O)CC(C)(N=C=O)C1,Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,isocyanate,aromatic;primary_amine,异氰酸酯-伯胺形成聚脲。,0.45,0.55,195.4447331637533,0.4447331637533409,True,0.4447331637533125,0.43330459232474106,5
COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,CC1(C)CC(CN)CC(C)(N)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.6,0.4,194.3655707679421,0.6344292320578973,True,0.6344292320578973,0.43442923205789724,5
COc1ccc(OCC2CO2)c(CCC(=O)OCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,Nc1ccc(-c2ccc(N)cc2)cc1,aromatic;epoxy;ester;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.25,0.75,195.64075923926063,0.6407592392606318,True,0.6407592392606318,0.4407592392606318,5
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,c1coc(CNCc2ccco2)c1,aromatic;epoxy;ether,aromatic;secondary_amine,环氧-仲胺开环固化。,0.95,0.05,194.55605502142703,0.4439449785729437,True,0.4439449785729721,0.4420402166682102,5
CC(C)(COCC1CO1)COCC1CO1,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.35,0.65,195.64649670466105,0.6464967046610468,True,0.6464967046610468,0.4464967046610468,5
O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.7,0.3,194.3501335554794,0.6498664445205975,True,0.6498664445205975,0.4498664445205975,5
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.4,0.6,195.6506820393885,0.6506820393884993,True,0.6506820393884993,0.4506820393884993,5
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,CC1(C)CC(N)CC(C)(C)C1CN,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.45,0.55,194.34826868535973,0.6517313146402728,True,0.6517313146402728,0.4517313146402728,5
c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,Nc1ccc(-c2nc3ccc(N)cc3[nH]2)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.45,0.55,194.3478340650644,0.6521659349356241,True,0.6521659349355957,0.4521659349355957,5
CC(N)COCC(C)COCC(C)CN,O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,ether;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.1,0.9,194.34768291601875,0.6523170839812451,True,0.6523170839812451,0.4523170839812451,5
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.55,0.4499999999999999,195.65358605693723,0.6535860569372289,True,0.6535860569372289,0.4535860569372289,5
