smiles_a,smiles_b,groups_a,groups_b,compatibility_reason,ratio_a,ratio_b,predicted_tg,target_distance,in_target_range
O=C(O)CC(O)(CC(=O)O)C(=O)O,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,carboxylic_acid;hydroxyl,aromatic;epoxy;ether;hydroxyl;phenol,环氧-羧酸开环酯化。,0.45,0.55,195.41535623218869,0.4153562321886852,True
COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,Nc1ccccc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.4,0.6,194.58275326666103,0.41724673333897044,True
NCCNCCN,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,primary_amine;secondary_amine,aromatic;isocyanate,异氰酸酯-伯胺形成聚脲。,0.45,0.55,195.41812084503232,0.4181208450323197,True
C#CCOc1ccc(Cc2ccc(O)cc2OCC#C)cc1,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,aromatic;ether;hydroxyl;phenol,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,0.65,0.35,195.422082183241,0.42208218324100244,True
Nc1cc(N)cc(N)c1,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。,0.8,0.19999999999999996,194.57322500867588,0.4267749913241232,True
Nc1cccc(N)c1,COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.6,0.4,195.42703245566344,0.4270324556634364,True
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,Nc1ccc(Oc2ccc(N)cc2)cc1,anhydride;aromatic;ester;ether,aromatic;ether;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.6,0.4,195.4275469707283,0.4275469707282866,True
C#CCOc1ccc(Cc2ccc(O)cc2OCC#C)cc1,N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1,aromatic;ether;hydroxyl;phenol,aromatic;cyanate_ester;ether;nitrile,氰酸酯-酚共固化/催化三聚。,0.65,0.35,194.5708431037787,0.4291568962212864,True
CC(C)(CO)CO,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,hydroxyl,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,0.65,0.35,195.43484680625693,0.4348468062569282,True
CC(c1ccc(Oc2ccc(N)cc2)cc1)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1,N#CC(CC=CCC1CO1)CCC=CCC1CO1,aromatic;ether;primary_amine,epoxy;ether;nitrile;vinyl,环氧-伯胺开环固化。,0.45,0.55,195.43536902318172,0.4353690231817211,True
COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,Nc1cc(N)cc(N)c1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;primary_amine,环氧-伯胺开环固化。,0.35,0.65,194.5639596026155,0.4360403973844882,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,NCCNCCN,aromatic;epoxy;ether,primary_amine;secondary_amine,环氧-伯胺开环固化。,0.3,0.7,195.43947596495997,0.43947596495996777,True
O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,anhydride;aromatic;ester;ether,aromatic;carboxylic_acid;hydroxyl,酸酐-羟基酯化。,0.05,0.95,194.560206276538,0.43979372346200307,True
O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1cc(N)cc(N)c1,anhydride;aromatic;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.5,0.5,195.4398618851687,0.4398618851687104,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,c1coc(CNCc2ccco2)c1,aromatic;epoxy;ether,aromatic;secondary_amine,环氧-仲胺开环固化。,0.95,0.050000000000000044,194.55605502142706,0.4439449785729437,True
CC1(C)CC(N=C=O)CC(C)(N=C=O)C1,Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,isocyanate,aromatic;primary_amine,异氰酸酯-伯胺形成聚脲。,0.45,0.55,195.44473316375334,0.44473316375334093,True
Nc1ccc(SSc2ccc(N)cc2)cc1,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.05,0.95,195.44790917339077,0.4479091733907694,True
CC1CCC2C(=O)OC(=O)C2C1,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,anhydride;ester;ether,aromatic;ether;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.15,0.85,195.44959580426863,0.44959580426862544,True
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,c1coc(CNCc2ccco2)c1,anhydride;aromatic;ester;ether,aromatic;secondary_amine,酸酐-胺开环形成酰胺酸。,0.55,0.44999999999999996,195.4630797669409,0.4630797669408935,True
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,Nc1ccc(-c2ccc(N)cc2)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.3,0.7,194.53522862666034,0.46477137333965857,True
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,Oc1ccc(Oc2ccc(O)cc2)cc1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.7,0.30000000000000004,195.46701405841398,0.46701405841398014,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,aromatic;epoxy;ether;vinyl,ester;ether;hydroxyl;vinyl,环氧-羟基醚化，常需催化剂。,0.95,0.050000000000000044,195.46858810321015,0.468588103210152,True
Nc1cccc(N)c1,CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.65,0.35,195.46894349340573,0.4689434934057317,True
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,CC1CCC2C(=O)OC(=O)C2C1,aromatic;epoxy;ether;hydroxyl;phenol,anhydride;ester;ether,环氧-酸酐固化，常需催化剂。,0.7,0.30000000000000004,195.4769587849443,0.4769587849442871,True
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,C1OC1COC1COC2C(OCC3CO3)COC12,aromatic;primary_amine,epoxy;ether,环氧-伯胺开环固化。,0.6,0.4,195.47847193117713,0.4784719311771255,True
Nc1ccc(Oc2ccc(N)cc2)cc1,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,aromatic;ether;primary_amine,aromatic;epoxy;ether;vinyl,环氧-伯胺开环固化。,0.25,0.75,195.4840787597786,0.4840787597786118,True
CC(N)COCC(C)COCC(C)CN,COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,ether;primary_amine,aromatic;epoxy;ether;hydroxyl,环氧-伯胺开环固化。,0.5,0.5,195.49077472534967,0.4907747253496666,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,Nc1ccc(N)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.95,0.050000000000000044,194.5086796182985,0.49132038170151304,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,N#CNC(=N)N,aromatic;epoxy;ether;vinyl,nitrile;primary_amine;secondary_amine,环氧-伯胺开环固化。,0.7,0.30000000000000004,194.5078868524759,0.4921131475240941,True
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CCOc1ccc(SSc2ccc(OCC=C)cc2)cc1,aromatic;imide;maleimide;vinyl,aromatic;ether;vinyl,马来酰亚胺与烯基共聚/加成。,0.75,0.25,195.49510334230837,0.4951033423083686,True
CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,COc1cc(C(c2cc(C)c(OCC3CO3)c(OCC3CO3)c2)c2cc(C)c(OCC3CO3)c(OCC3CO3)c2)ccc1OCC1CO1,aromatic;hydroxyl;phenol,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,0.85,0.15000000000000002,195.49563528157188,0.49563528157187875,True
C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1,N#CNC(=N)N,aromatic;epoxy;ether,nitrile;primary_amine;secondary_amine,环氧-伯胺开环固化。,0.5,0.5,195.5032890266911,0.5032890266911068,True
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.45,0.55,195.50654647429252,0.5065464742925201,True
NCCOCCOCCN,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,ether;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.2,0.8,195.50829548671678,0.5082954867167757,True
O=C(O)CCCC(=O)O,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,carboxylic_acid;hydroxyl,aromatic;isocyanate,异氰酸酯-羟基形成聚氨酯。,0.25,0.75,194.49047075223933,0.5095292477606677,True
CC(C)(c1occc1CN)c1occc1CN,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.75,0.25,194.49020096148186,0.509799038518139,True
COCCOCCOCCOCCOCCOCCOCCOCCO,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,ether;hydroxyl,aromatic;epoxy;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.55,0.44999999999999996,195.51066970225105,0.5106697022510502,True
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,CC12CCCCC1C(=O)OC2=O,aromatic;primary_amine,anhydride;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.65,0.35,194.48677814662292,0.5132218533770754,True
CC1CCC2C(=O)OC(=O)C2C1,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,anhydride;ester;ether,aromatic;ether;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.2,0.8,194.4864793698746,0.5135206301254129,True
OCC1CCC(CO)CC1,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,hydroxyl,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,0.1,0.9,194.48258177059984,0.5174182294001639,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.75,0.25,195.51743105788248,0.5174310578824759,True
O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,CC1CCC2C(=O)OC(=O)C2C1,aromatic;epoxy;ether,anhydride;ester;ether,环氧-酸酐固化，常需催化剂。,0.7,0.30000000000000004,194.48239656720781,0.5176034327921855,True
COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,CC1(C)CC(N)CC(C)(C)C1CN,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.5,0.5,195.52077288787154,0.5207728878715443,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.05,0.95,195.5228494984009,0.5228494984008876,True
O=C(O)CC(O)(CC(=O)O)C(=O)O,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,carboxylic_acid;hydroxyl,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,0.05,0.95,194.47334510380048,0.526654896199517,True
C#Cc1cccc(N2COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3C2)c1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;ether;hydroxyl;phenol,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,0.05,0.95,195.52757145892224,0.5275714589222389,True
COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.65,0.35,194.46650681814268,0.5334931818573239,True
CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,aromatic;hydroxyl;phenol,aromatic;epoxy;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.4,0.6,195.5338263203966,0.5338263203965994,True
COc1ccc(OCC2CO2)c(CCCC(=O)OCCCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,aromatic;epoxy;ester;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.4,0.6,194.46195764545047,0.5380423545495319,True
C=CCOCC(CC)(CO)CO,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,ether;hydroxyl;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.6,0.4,195.53851186880377,0.5385118688037664,True
Nc1ccc(SSc2ccc(N)cc2)cc1,COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.65,0.35,194.4611972419846,0.5388027580154073,True
CC1(C)CC(N=C=O)CC(C)(N=C=O)C1,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,isocyanate,aromatic;epoxy;ether;hydroxyl;phenol,异氰酸酯-羟基形成聚氨酯。,0.4,0.6,194.4555925646669,0.5444074353331132,True
CCCCC1OC1CCCCC1OC1CCCCCCCC(=O)Oc1ccccc1,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;epoxy;ester;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.45,0.55,195.5498582688223,0.5498582688223053,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC1(C)CC(N)CC(C)(CN)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.4,0.6,195.55235273750526,0.5523527375052595,True
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,Nc1ccc(SSc2ccc(N)cc2)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.3,0.7,195.55456421972335,0.5545642197233462,True
CC1(C)CC(N=C=O)CC(C)(N=C=O)C1,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,isocyanate,aromatic;primary_amine,异氰酸酯-伯胺形成聚脲。,0.75,0.25,195.5567564702724,0.5567564702724042,True
C=C(C)C(=O)OC(C)(C)C,O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,ester;ether;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.75,0.25,194.4403557518216,0.5596442481783868,True
CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.35,0.65,194.4400899453805,0.5599100546195075,True
Nc1ccc(Oc2ccc(N)cc2)cc1,COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1,aromatic;ether;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.75,0.25,195.5663119461999,0.5663119461999031,True
COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,CC1(C)CC(CN)CC(C)(N)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.55,0.44999999999999996,195.5671868447722,0.567186844772209,True
Nc1ccc(N(c2ccc(N)cc2)c2ccc(N)cc2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.25,0.75,195.57096748830014,0.5709674883001412,True
Nc1cccc(N)c1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.7,0.30000000000000004,195.5723425416228,0.5723425416227883,True
CC(C)(c1ccc(OCC(O)CN=[N+]=[N-])cc1)c1ccc(OCC(O)CN=[N+]=[N-])cc1,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,aromatic;ether;hydroxyl,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,0.1,0.9,194.42651147731186,0.5734885226881374,True
CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.05,0.95,194.4262071102794,0.5737928897206075,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC(C)(O)C(=O)c1ccc(OCCO)cc1,aromatic;epoxy;ether,aromatic;ether;hydroxyl,环氧-羟基醚化，常需催化剂。,0.95,0.050000000000000044,194.42443363155004,0.5755663684499552,True
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,aromatic;imide;maleimide;vinyl,aromatic;primary_amine,马来酰亚胺-胺 Michael 加成。,0.25,0.75,194.41946062303236,0.5805393769676357,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.75,0.25,194.41864695714688,0.5813530428531237,True
COc1ccc(OCC2CO2)c(CCC(=O)OCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,CC(c1ccc(Oc2ccc(N)cc2)cc1)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1,aromatic;epoxy;ester;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.4,0.6,195.58151887698511,0.5815188769851147,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC1CCC2C(=O)OC(=O)C2C1,aromatic;epoxy;ether,anhydride;ester;ether,环氧-酸酐固化，常需催化剂。,0.2,0.8,194.4181773298462,0.5818226701537981,True
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether;hydroxyl;phenol,环氧-伯胺开环固化。,0.3,0.7,194.41369422103188,0.586305778968125,True
Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,aromatic;ether;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.25,0.75,195.5863098559654,0.5863098559653963,True
C1OC1COC1COC2C(OCC3CO3)COC12,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.5,0.5,194.4123310631683,0.5876689368317045,True
N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1,CC(C)(c1occc1CN)c1occc1CN,aromatic;cyanate_ester;ether;nitrile,aromatic;primary_amine,氰酸酯-胺共反应。,0.7,0.30000000000000004,195.58775638867797,0.587756388677974,True
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,CC1(C)CC(N)CC(C)(C)C1CN,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.55,0.44999999999999996,195.5890377863844,0.5890377863844094,True
Nc1cccc(N)c1,COc1cc(CO)cc(-c2cc(CO)cc(OC)c2OCC2CO2)c1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether;hydroxyl,环氧-伯胺开环固化。,0.55,0.44999999999999996,194.40721402212804,0.5927859778719551,True
c1coc(CNCc2ccco2)c1,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;secondary_amine,anhydride;aromatic;ester;ether,酸酐-胺开环形成酰胺酸。,0.65,0.35,195.59410376849675,0.5941037684967512,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,Nc1ccc(-c2ccc(N)cc2)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.95,0.050000000000000044,195.59412350100197,0.5941235010019739,True
COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,Nc1ccc(-c2ccc(N)cc2)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.2,0.8,195.5961729021587,0.5961729021587132,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,Oc1ccc(Oc2ccc(O)cc2)cc1,aromatic;epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.95,0.050000000000000044,195.59687062381332,0.5968706238133166,True
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,aromatic;epoxy;ether,aromatic;carboxylic_acid;hydroxyl,环氧-羧酸开环酯化。,0.45,0.55,194.394315758841,0.6056842411589969,True
Nc1cccc(N)c1,O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.55,0.44999999999999996,194.39055247598438,0.6094475240156214,True
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,CC1(C)CC(CN)CC(CN)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.4,0.6,194.38407306877542,0.6159269312245783,True
CCCCN,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.25,0.75,194.38316740769525,0.6168325923047462,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,CC1(C)CC(CN)CC(C)(N)C1,aromatic;epoxy;ether;vinyl,primary_amine,环氧-伯胺开环固化。,0.9,0.09999999999999998,195.62205701728672,0.6220570172867212,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,aromatic;epoxy;ether,aromatic;carboxylic_acid;hydroxyl,环氧-羧酸开环酯化。,0.95,0.050000000000000044,194.3767936304504,0.6232063695495924,True
COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,CC12CCCCC1C(=O)OC2=O,aromatic;epoxy;ether;hydroxyl;phenol,anhydride;ester;ether,环氧-酸酐固化，常需催化剂。,0.55,0.44999999999999996,195.62509838805065,0.6250983880506453,True
COc1cc(CC2CO2)ccc1OC(=O)c1ccc(C(=O)Oc2ccc(CC3CO3)cc2OC)cc1,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,aromatic;epoxy;ester;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.3,0.7,194.3733252260038,0.6266747739962,True
C#CCOc1ccc(Cc2ccc(O)cc2OCC#C)cc1,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,aromatic;ether;hydroxyl;phenol,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,0.05,0.95,195.6289203951786,0.6289203951785964,True
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCCC,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。,0.4,0.6,194.3702180752407,0.6297819247592997,True
COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,CC1(C)CC(CN)CC(C)(N)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.6,0.4,194.3655707679421,0.6344292320578973,True
CC1(C)CC(N=C=O)CC(C)(N=C=O)C1,Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,isocyanate,aromatic;primary_amine,异氰酸酯-伯胺形成聚脲。,0.2,0.8,195.63844901845425,0.6384490184542528,True
