source_candidate_tg,replace_side,original_smiles,replacement_smiles,replacement_source,replacement_label,replacement_template_family,replacement_template_intended_group,shared_groups,counterpart_groups,counterpart_compatibility_reason,feedback_constraint,tanimoto
250.07692580604203,b,O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,c1coc(CNCc2ccco2)c1,library,library_121,,,aromatic;ether;hydroxyl;phenol,aromatic;epoxy;ether,环氧-仲胺开环固化。,preserve_complementary_reactive_pair,0.19696969696969696
250.07692580604203,b,O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,chembl,chembl_scan_169,,,aromatic;ether;hydroxyl;phenol,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,preserve_complementary_reactive_pair,0.18811881188118812
250.07692580604203,b,O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,O=C(OCCCN1CCCCC1)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,chembl,chembl_scan_242,,,aromatic;ether;hydroxyl;phenol,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,preserve_complementary_reactive_pair,0.17204301075268819
250.08149833825092,a,Nc1ccc(Oc2ccc(N)cc2)cc1,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,library,library_145,,,aromatic;ether;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,preserve_complementary_reactive_pair,0.8235294117647058
250.08149833825092,a,Nc1ccc(Oc2ccc(N)cc2)cc1,CC(c1ccc(Oc2ccc(N)cc2)cc1)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1,library,library_147,,,aromatic;ether;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,preserve_complementary_reactive_pair,0.6363636363636364
250.08149833825092,a,Nc1ccc(Oc2ccc(N)cc2)cc1,Nc1ccc(N)cc1,library,library_217,,,aromatic;ether;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,preserve_complementary_reactive_pair,0.5714285714285714
250.08149833825092,a,Nc1ccc(Oc2ccc(N)cc2)cc1,Oc1ccc(Oc2ccc(O)cc2)cc1,library,library_212,,,aromatic;ether;primary_amine,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,preserve_complementary_reactive_pair,0.47368421052631576
250.08149833825092,b,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,library,library_66,,,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,preserve_complementary_reactive_pair,0.6818181818181818
250.08149833825092,b,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,COc1cc(C(c2cc(C)c(OCC3CO3)c(OCC3CO3)c2)c2cc(C)c(OCC3CO3)c(OCC3CO3)c2)ccc1OCC1CO1,library,library_110,,,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,preserve_complementary_reactive_pair,0.4423076923076923
250.08149833825092,b,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,COc1cc(CO)cc(-c2cc(CO)cc(OC)c2OCC2CO2)c1OCC1CO1,library,library_115,,,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,preserve_complementary_reactive_pair,0.4375
250.08149833825092,b,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,library,library_117,,,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,preserve_complementary_reactive_pair,0.42857142857142855
249.91441282446587,a,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,O=C=Nc1ccc(N=C=O)cc1,generated,generated_diisocyanate_ppdi,,,aromatic;isocyanate,hydroxyl,异氰酸酯-羟基形成聚氨酯。,preserve_complementary_reactive_pair,0.7
249.91441282446587,a,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,Cc1ccc(N=C=O)cc1,literature_template,template_isocyanate_tolyl,isocyanate,isocyanate,aromatic;isocyanate,hydroxyl,异氰酸酯-羟基形成聚氨酯。,preserve_complementary_reactive_pair,0.56
249.91441282446587,a,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,O=C=Nc1ccccc1,literature_template,template_isocyanate_phenyl,isocyanate,isocyanate,aromatic;isocyanate,hydroxyl,异氰酸酯-羟基形成聚氨酯。,preserve_complementary_reactive_pair,0.5416666666666666
249.91441282446587,a,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,O=C=Nc1ccc(Oc2ccc(N=C=O)cc2)cc1,literature_template,template_diisocyanate_ether_bisphenyl,isocyanate,isocyanate,aromatic;isocyanate,hydroxyl,异氰酸酯-羟基形成聚氨酯。,preserve_complementary_reactive_pair,0.5384615384615384
249.91441282446587,b,CC(C)(CO)CO,CCC(CO)(CO)CO,library,library_71,,,hydroxyl,aromatic;isocyanate,异氰酸酯-羟基形成聚氨酯。,preserve_complementary_reactive_pair,0.375
249.91441282446587,b,CC(C)(CO)CO,CC(CO)CO,library,library_86,,,hydroxyl,aromatic;isocyanate,异氰酸酯-羟基形成聚氨酯。,preserve_complementary_reactive_pair,0.25
249.91441282446587,b,CC(C)(CO)CO,C=CCOCC(CC)(CO)CO,library,library_85,,,hydroxyl,aromatic;isocyanate,异氰酸酯-羟基形成聚氨酯。,preserve_complementary_reactive_pair,0.21428571428571427
249.91441282446587,b,CC(C)(CO)CO,OCCCCO,library,library_100,,,hydroxyl,aromatic;isocyanate,异氰酸酯-羟基形成聚氨酯。,preserve_complementary_reactive_pair,0.21428571428571427
250.0990375363379,a,COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,library,library_116,,,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,preserve_complementary_reactive_pair,0.8780487804878049
250.0990375363379,a,COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,COc1cc(CO)cc(-c2cc(CO)cc(OC)c2OCC2CO2)c1OCC1CO1,library,library_115,,,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,preserve_complementary_reactive_pair,0.7317073170731707
250.0990375363379,a,COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,COc1cc(COCC2CO2)ccc1OCC1CO1,library,library_113,,,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.6511627906976745
250.0990375363379,a,COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(OCC3CO3)c(OC)c2)cc(OC)c1OCC1CO1,library,library_133,,,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.5217391304347826
250.0990375363379,b,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,library,library_20,,,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.7096774193548387
250.0990375363379,b,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,library,library_225,,,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.5769230769230769
250.0990375363379,b,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,O=C1OC(=O)c2cc(Cc3ccc4c(c3)C(=O)OC4=O)ccc21,literature_template,template_dianhydride_methylene_bisphenyl,anhydride,anhydride,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.5172413793103449
250.0990375363379,b,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,generated,generated_dianhydride_btda,,,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.5
250.0997659794899,a,COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1,COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,library,library_106,,,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.6585365853658537
250.0997659794899,a,COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1,COc1cc(CC2CO2)ccc1OP(=O)(Oc1ccc(CC2CO2)cc1OC)Oc1ccc(CC2CO2)cc1OC,library,library_102,,,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.627906976744186
250.0997659794899,a,COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1,COc1cc(CC2CO2)ccc1OC(=O)c1ccc(C(=O)Oc2ccc(CC3CO3)cc2OC)cc1,library,library_105,,,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.6
250.0997659794899,a,COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1,COc1cc(COCC2CO2)ccc1OCC1CO1,library,library_113,,,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.48936170212765956
250.0997659794899,b,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,library,library_20,,,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.7096774193548387
250.0997659794899,b,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,library,library_225,,,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.5769230769230769
250.0997659794899,b,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,O=C1OC(=O)c2cc(Cc3ccc4c(c3)C(=O)OC4=O)ccc21,literature_template,template_dianhydride_methylene_bisphenyl,anhydride,anhydride,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.5172413793103449
250.0997659794899,b,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,generated,generated_dianhydride_btda,,,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.5
250.1171149397389,a,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,COc1cc(COCC2CO2)ccc1OCC1CO1,library,library_113,,,aromatic;epoxy;ether;vinyl,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.46808510638297873
250.1171149397389,a,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,COc1cc(CO)cc(-c2cc(CO)cc(OC)c2OCC2CO2)c1OCC1CO1,library,library_115,,,aromatic;epoxy;ether;vinyl,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,preserve_complementary_reactive_pair,0.40816326530612246
250.1171149397389,a,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,library,library_117,,,aromatic;epoxy;ether;vinyl,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.4
250.1171149397389,a,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,library,library_65,,,aromatic;epoxy;ether;vinyl,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.3877551020408163
250.1171149397389,b,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,O=C1OC(=O)c2cc(C(F)(F)F)ccc21,literature_template,template_dianhydride_trifluoromethyl_phthalic,anhydride,anhydride,anhydride;aromatic;ester;ether,aromatic;epoxy;ether;vinyl,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.7241379310344828
250.1171149397389,b,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,O=C1OC(=O)c2cc(C(F)(F)c3ccc4c(c3)C(=O)OC4=O)ccc21,literature_template,template_dianhydride_fluoro_methylene_bisphenyl,anhydride,anhydride,anhydride;aromatic;ester;ether,aromatic;epoxy;ether;vinyl,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.7241379310344828
250.1171149397389,b,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,library,library_225,,,anhydride;aromatic;ester;ether,aromatic;epoxy;ether;vinyl,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.5
250.1171149397389,b,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,library,library_20,,,anhydride;aromatic;ester;ether,aromatic;epoxy;ether;vinyl,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.46153846153846156
249.8805495764336,a,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,CCN(CC)Cc1c[nH]c(C)c(O)c1=O,chembl,chembl_scan_198,,,aromatic;hydroxyl;phenol,aromatic;epoxy;ether;hydroxyl,环氧-羟基醚化，常需催化剂。,preserve_complementary_reactive_pair,0.24390243902439024
249.8805495764336,a,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,COc1c(O)cc(O)c(C(=N)Cc2ccc(O)cc2)c1O,chembl,chembl_scan_3,,,aromatic;hydroxyl;phenol,aromatic;epoxy;ether;hydroxyl,环氧-羟基醚化，常需催化剂。,preserve_complementary_reactive_pair,0.1956521739130435
249.8805495764336,a,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,COc1ccc2c(O)cc(OC)c(O)c2c1O,chembl,chembl_scan_368,,,aromatic;hydroxyl;phenol,aromatic;epoxy;ether;hydroxyl,环氧-羟基醚化，常需催化剂。,preserve_complementary_reactive_pair,0.1794871794871795
249.8805495764336,a,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,COC(=O)c1cc(CCc2ccc(OC)cc2OC)ccc1O,chembl,chembl_scan_77,,,aromatic;hydroxyl;phenol,aromatic;epoxy;ether;hydroxyl,环氧-羟基醚化，常需催化剂。,preserve_complementary_reactive_pair,0.17307692307692307
249.8805495764336,b,COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,library,library_117,,,aromatic;epoxy;ether;hydroxyl,aromatic;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,preserve_complementary_reactive_pair,0.8780487804878049
249.8805495764336,b,COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,COc1cc(CO)cc(-c2cc(CO)cc(OC)c2OCC2CO2)c1OCC1CO1,library,library_115,,,aromatic;epoxy;ether;hydroxyl,aromatic;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,preserve_complementary_reactive_pair,0.8536585365853658
249.8805495764336,b,COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,COc1cc(COCC2CO2)ccc1OCC1CO1,library,library_113,,,aromatic;epoxy;ether;hydroxyl,aromatic;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,preserve_complementary_reactive_pair,0.5833333333333334
249.8805495764336,b,COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(OCC3CO3)c(OC)c2)cc(OC)c1OCC1CO1,library,library_133,,,aromatic;epoxy;ether;hydroxyl,aromatic;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,preserve_complementary_reactive_pair,0.47058823529411764
249.87628505775515,a,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,CCN(CC)Cc1c[nH]c(C)c(O)c1=O,chembl,chembl_scan_198,,,aromatic;hydroxyl;phenol,anhydride;aromatic;ester;ether,酸酐-酚羟基酯化。,preserve_complementary_reactive_pair,0.24390243902439024
249.87628505775515,a,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,COc1c(O)cc(O)c(C(=N)Cc2ccc(O)cc2)c1O,chembl,chembl_scan_3,,,aromatic;hydroxyl;phenol,anhydride;aromatic;ester;ether,酸酐-酚羟基酯化。,preserve_complementary_reactive_pair,0.1956521739130435
249.87628505775515,a,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,COc1ccc2c(O)cc(OC)c(O)c2c1O,chembl,chembl_scan_368,,,aromatic;hydroxyl;phenol,anhydride;aromatic;ester;ether,酸酐-酚羟基酯化。,preserve_complementary_reactive_pair,0.1794871794871795
249.87628505775515,a,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,COC(=O)c1cc(CCc2ccc(OC)cc2OC)ccc1O,chembl,chembl_scan_77,,,aromatic;hydroxyl;phenol,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,preserve_complementary_reactive_pair,0.17307692307692307
249.87628505775515,b,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,library,library_20,,,anhydride;aromatic;ester;ether,aromatic;hydroxyl;phenol,酸酐-酚羟基酯化。,preserve_complementary_reactive_pair,0.7096774193548387
249.87628505775515,b,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,library,library_225,,,anhydride;aromatic;ester;ether,aromatic;hydroxyl;phenol,酸酐-酚羟基酯化。,preserve_complementary_reactive_pair,0.5769230769230769
249.87628505775515,b,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,O=C1OC(=O)c2cc(Cc3ccc4c(c3)C(=O)OC4=O)ccc21,literature_template,template_dianhydride_methylene_bisphenyl,anhydride,anhydride,anhydride;aromatic;ester;ether,aromatic;hydroxyl;phenol,酸酐-酚羟基酯化。,preserve_complementary_reactive_pair,0.5172413793103449
249.87628505775515,b,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,generated,generated_dianhydride_btda,,,anhydride;aromatic;ester;ether,aromatic;hydroxyl;phenol,酸酐-酚羟基酯化。,preserve_complementary_reactive_pair,0.5
250.13621190981667,a,COc1cc(COCC(O)CN)ccc1OCC(O)CN,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,library,library_108,,,aromatic;ether;hydroxyl;primary_amine,aromatic;cyanate_ester;ether;nitrile,氰酸酯-酚共固化/催化三聚。,preserve_complementary_reactive_pair,0.2698412698412698
250.13621190981667,a,COc1cc(COCC(O)CN)ccc1OCC(O)CN,COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,library,library_109,,,aromatic;ether;hydroxyl;primary_amine,aromatic;cyanate_ester;ether;nitrile,氰酸酯-酚共固化/催化三聚。,preserve_complementary_reactive_pair,0.265625
250.13621190981667,a,COc1cc(COCC(O)CN)ccc1OCC(O)CN,COc1c(O)cc(O)c(C(=N)Cc2ccc(O)cc2)c1O,chembl,chembl_scan_3,,,aromatic;ether;hydroxyl;primary_amine,aromatic;cyanate_ester;ether;nitrile,氰酸酯-酚共固化/催化三聚。,preserve_complementary_reactive_pair,0.25
250.13621190981667,a,COc1cc(COCC(O)CN)ccc1OCC(O)CN,COc1ccc2c(O)cc(OC)c(O)c2c1O,chembl,chembl_scan_368,,,aromatic;ether;hydroxyl;primary_amine,aromatic;cyanate_ester;ether;nitrile,氰酸酯-酚共固化/催化三聚。,preserve_complementary_reactive_pair,0.24489795918367346
250.13621190981667,b,CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,N#COc1ccc(OC#N)cc1,literature_template,template_dicyanate_hydroquinone,cyanate_ester,cyanate_ester,aromatic;cyanate_ester;ether;nitrile,aromatic;ether;hydroxyl;primary_amine,氰酸酯-胺共反应。,preserve_complementary_reactive_pair,0.6363636363636364
250.13621190981667,b,CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,N#COc1ccc(C(F)(F)c2ccc(OC#N)cc2)cc1,literature_template,template_dicyanate_fluoromethylene,cyanate_ester,cyanate_ester,aromatic;cyanate_ester;ether;nitrile,aromatic;ether;hydroxyl;primary_amine,氰酸酯-胺共反应。,preserve_complementary_reactive_pair,0.6296296296296297
250.13621190981667,b,CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,N#COc1ccc(C(c2ccc(OC#N)cc2)(C(F)(F)F)C(F)(F)F)cc1,literature_template,template_dicyanate_hexafluoro_bisphenyl,cyanate_ester,cyanate_ester,aromatic;cyanate_ester;ether;nitrile,aromatic;ether;hydroxyl;primary_amine,氰酸酯-胺共反应。,preserve_complementary_reactive_pair,0.5862068965517241
250.13621190981667,b,CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,Cc1ccc(OC#N)cc1,literature_template,template_cyanate_cresyl,cyanate_ester,cyanate_ester,aromatic;cyanate_ester;ether;nitrile,aromatic;ether;hydroxyl;primary_amine,氰酸酯-胺共反应。,preserve_complementary_reactive_pair,0.5769230769230769
249.85953362126304,a,COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,COc1cc(CC2CO2)ccc1OP(=O)(Oc1ccc(CC2CO2)cc1OC)Oc1ccc(CC2CO2)cc1OC,library,library_102,,,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.6585365853658537
249.85953362126304,a,COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1,library,library_107,,,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.6585365853658537
249.85953362126304,a,COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,COc1cc(CC2CO2)ccc1OC(=O)c1ccc(C(=O)Oc2ccc(CC3CO3)cc2OC)cc1,library,library_105,,,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.627906976744186
249.85953362126304,a,COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,COc1cc(COCC2CO2)ccc1OCC1CO1,library,library_113,,,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.6190476190476191
249.85953362126304,b,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,library,library_143,,,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.5769230769230769
249.85953362126304,b,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,O=C1OC(=O)c2cc(Cc3ccc4c(c3)C(=O)OC4=O)ccc21,literature_template,template_dianhydride_methylene_bisphenyl,anhydride,anhydride,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.5769230769230769
249.85953362126304,b,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,O=C1OC(=O)c2ccccc21,literature_template,template_anhydride_phthalic,anhydride,anhydride,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.5714285714285714
249.85953362126304,b,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,generated,generated_dianhydride_btda,,,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,preserve_complementary_reactive_pair,0.5555555555555556
