smiles_a,smiles_b,groups_a,groups_b,compatibility_reason,ratio_a,ratio_b,predicted_tg,target_distance,in_target_range,candidate_smiles,candidate_ratios,candidate_components,pred_gaussianprocess_rbf_tg_c,sigma_gaussianprocess_rbf_tg_c,pred_nusvr_rbf_tg_c,pred_xgboost_hist_depth3_tg_c,pred_extratrees_300_tg_c,pred_extratrees_600_tg_c,pred_gradientboosting_squared_tg_c,ensemble_mean_tg_c,ensemble_std_tg_c,ensemble_min_tg_c,ensemble_max_tg_c,ensemble_range_tg_c,ensemble_model_count,best_model_predicted_tg_c,best_model_delta_c,gpr_sigma_tg_c,ensemble_target_distance_c,disagreement_bucket,ensemble_near_target,ensemble_near_target_low_disagreement,ensemble_near_target_high_disagreement
CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,aromatic;hydroxyl;phenol,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,0.25,0.75,176.63448054207905,18.365519457920957,False,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1|Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.25000:0.75000,2,176.68418452824983,80.71000398067521,112.70912386434058,242.4571,212.53968691969789,213.38538344648524,213.8502154094322,195.2709502853585,41.55315376390768,112.70912386434058,242.4571075439453,129.74798367960472,6,176.63448054207905,18.636469743279463,80.71000398067521,0.2709502853585093,high_disagreement,True,False,True
COc1cc(CC2CO2)ccc1OC(=O)c1ccc(C(=O)Oc2ccc(CC3CO3)cc2OC)cc1,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,aromatic;epoxy;ester;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.75,0.25,173.19300248950856,21.80699751049144,False,COc1cc(CC2CO2)ccc1OC(=O)c1ccc(C(=O)Oc2ccc(CC3CO3)cc2OC)cc1|Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,0.75000:0.25000,2,173.407897885678,76.40879251128464,115.34077268089571,243.97597,197.0855278478557,200.38587105366108,227.80008648689048,192.99935389370125,41.423914091919194,115.34077268089571,243.97596740722656,128.63519472633084,6,173.19300248950856,19.806351404192696,76.40879251128464,2.0006461062987455,high_disagreement,True,False,True
Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。,0.3,0.7,206.09904586408464,11.099045864084644,False,Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1|O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,0.30000:0.70000,2,206.21234116154722,56.164283046782366,282.9214384559746,177.86931,170.7806792243152,169.91396286507072,164.5837455664508,195.3802459575064,41.41159720122069,164.5837455664508,282.9214384559746,118.33769288952382,6,206.09904586408464,-10.718799906578255,56.164283046782366,0.38024595750638923,high_disagreement,True,False,True
O=C1CCCC(=O)O1,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,anhydride;ester;ether,aromatic;ether;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.55,0.4499999999999999,205.4464540067376,10.44645400673761,False,O=C1CCCC(=O)O1|Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,0.55000:0.45000,2,205.33881096325433,67.1121406021706,276.52832101906915,186.13754,153.036799058642,155.5654519795881,184.13684380061554,193.4572949242964,41.3360690539711,153.036799058642,276.52832101906915,123.49152196042715,6,205.4464540067376,-11.989159082441205,67.1121406021706,1.5427050757035943,high_disagreement,True,False,True
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,aromatic;epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.8,0.1999999999999999,175.4011393780952,19.598860621904805,False,c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1|O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,0.80000:0.20000,2,175.67536532637806,89.47703811380389,109.85070998293148,227.15584,198.50486111564317,201.0185679537471,235.20694917167086,191.23538192717766,41.30761207477446,109.85070998293148,235.20694917167086,125.35623918873938,6,175.4011393780952,15.834242549082461,89.47703811380389,3.764618072822344,high_disagreement,True,False,True
C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.55,0.4499999999999999,175.89846114339062,19.10153885660938,False,C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1|O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,0.55000:0.45000,2,176.1914116591081,78.9521328248615,115.86922827985376,227.49309,228.66916072506234,229.43238325816532,212.00984844600873,198.27752002279217,41.262021078837655,115.86922827985376,229.43238325816532,113.56315497831156,6,175.89846114339062,22.379058879401555,78.9521328248615,3.2775200227921744,high_disagreement,True,False,True
Nc1cccc(N)c1,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether;hydroxyl;phenol,环氧-伯胺开环固化。,0.55,0.4499999999999999,188.7819144641128,6.218085535887241,False,Nc1cccc(N)c1|COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,0.55000:0.45000,2,188.75973014541236,90.84118305007573,281.9782629710972,184.77873,159.43793348545375,161.8195667290632,184.77157216867505,193.5909662999177,41.1641909869314,159.43793348545375,281.9782629710972,122.54032948564344,6,188.7819144641128,4.809051835804922,90.84118305007573,1.40903370008229,high_disagreement,True,False,True
COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,Nc1ccc(-c2ccc(N)cc2)cc1,aromatic;epoxy;ether;hydroxyl,aromatic;primary_amine,环氧-伯胺开环固化。,0.2,0.8,204.0390744270176,9.039074427017624,False,COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1|Nc1ccc(-c2ccc(N)cc2)cc1,0.20000:0.80000,2,203.90559448990825,78.31504159997306,281.88053448957106,156.22841,183.9166328650501,183.53556621777705,168.21848620263845,196.28087051307025,41.01311404943738,156.22840881347656,281.88053448957106,125.6521256760945,6,204.0390744270176,-7.758203913947341,78.31504159997306,1.280870513070255,high_disagreement,True,False,True
c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,aromatic;epoxy;ether,aromatic;epoxy;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.3,0.7,176.53126063138032,18.46873936861968,False,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1|COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,0.30000:0.70000,2,176.69587660106055,82.67742006152203,288.1471612117542,184.84535,172.8994455772788,172.91970895647222,202.05612655920396,199.59394517977023,40.85276027841774,172.8994455772788,288.1471612117542,115.24771563447541,6,176.53126063138032,23.06268454838991,82.67742006152203,4.59394517977023,high_disagreement,True,False,True
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,aromatic;epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.75,0.25,185.0428484769241,9.95715152307588,False,c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1|O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,0.75000:0.25000,2,185.27398232313877,87.63023952267423,108.9441297325211,230.88936,200.41891454490377,205.66618809657308,224.37148744568958,192.59401011055567,40.330588136048426,108.9441297325211,230.8893585205078,121.94522878798671,6,185.0428484769241,7.55116163363158,87.63023952267423,2.405989889444328,high_disagreement,True,False,True
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,CC1CCC2C(=O)OC(=O)C2C1,aromatic;epoxy;ether;hydroxyl;phenol,anhydride;ester;ether,环氧-酸酐固化，常需催化剂。,0.75,0.25,179.296387121897,15.703612878103002,False,COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1|CC1CCC2C(=O)OC(=O)C2C1,0.75000:0.25000,2,179.38732144388416,119.61930602859549,281.4460996251467,179.23692,171.85526570777765,171.57481918548675,168.0751312840963,191.92926007736082,40.24497520752058,168.0751312840963,281.4460996251467,113.3709683410504,6,179.296387121897,12.632872955463824,119.61930602859549,3.070739922639177,high_disagreement,True,False,True
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,aromatic;epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.7,0.3,192.20643348214028,2.793566517859716,True,c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1|O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,0.70000:0.30000,2,192.39225119428684,86.47090116561583,110.19070374074632,233.00754,204.49096750311574,208.85160766010733,223.12418714906963,195.3428758481871,40.24135525643199,110.19070374074632,233.00753784179688,122.81683410105056,6,192.20643348214028,3.136442366046822,86.47090116561583,0.3428758481871057,high_disagreement,True,False,True
CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,aromatic;epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.55,0.4499999999999999,208.78772846348136,13.787728463481358,False,CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1|O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,0.55000:0.45000,2,208.92066473888153,79.37593027531075,103.45558536706751,225.3446,204.66296075203425,206.07885394555157,202.47978703899736,191.8237427224533,40.22124054666856,103.45558536706751,225.3446044921875,121.88901912511999,6,208.78772846348136,-16.96398574102807,79.37593027531075,3.1762572775467106,high_disagreement,True,False,True
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,CC1(C)CC(CN)CC(C)(N)C1,aromatic;epoxy;ether;hydroxyl;phenol,primary_amine,环氧-伯胺开环固化。,0.7,0.3,197.80000957789983,2.800009577899857,True,COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1|CC1(C)CC(CN)CC(C)(N)C1,0.70000:0.30000,2,197.89316959173445,107.14036324994031,278.8448497427666,176.4221,170.83927235563505,170.16782561274894,161.12000565978758,192.54787114075143,40.19871790823193,161.12000565978758,278.8448497427666,117.72484408297902,6,197.80000957789983,-5.252138437148403,107.14036324994031,2.4521288592485746,high_disagreement,True,False,True
COc1cc(CC2CO2)ccc1OP(=O)(Oc1ccc(CC2CO2)cc1OC)Oc1ccc(CC2CO2)cc1OC,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.5,0.5,201.47401728951155,6.474017289511551,False,COc1cc(CC2CO2)ccc1OP(=O)(Oc1ccc(CC2CO2)cc1OC)Oc1ccc(CC2CO2)cc1OC|Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,0.50000:0.50000,2,201.63386454109298,70.25602702625721,104.45236441372599,224.02678,201.01488685838902,201.5841569540426,218.99842549536783,191.95174623957053,40.17698280798907,104.45236441372599,224.0267791748047,119.5744147610787,6,201.47401728951155,-9.522271049941025,70.25602702625721,3.048253760429475,high_disagreement,True,False,True
NCCNCCN,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,primary_amine;secondary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.4,0.6,206.00434839003995,11.00434839003995,False,NCCNCCN|O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,0.40000:0.60000,2,205.73670519089782,57.027980001301145,277.0479704807165,189.86568,157.119405929853,158.3492692326094,195.28961566176608,197.23477389595425,40.04547755612541,157.119405929853,277.0479704807165,119.92856455086351,6,206.00434839003995,-8.769574494085703,57.027980001301145,2.2347738959542482,high_disagreement,True,False,True
COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,NCCCOC1COC2C(OCCCN)COC12,aromatic;epoxy;ether;hydroxyl;phenol,ether;primary_amine,环氧-伯胺开环固化。,0.55,0.4499999999999999,190.32768698989423,4.672313010105739,True,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1|NCCCOC1COC2C(OCCCN)COC12,0.55000:0.45000,2,190.18296026221387,61.08568906419629,273.67510054072767,181.27077,155.5655748759445,153.6532579541715,191.6138697607685,190.99358843429002,39.96092255512753,153.6532579541715,273.67510054072767,120.02184258655618,6,190.32768698989423,0.6659014443957858,61.08568906419629,4.006411565709982,high_disagreement,True,False,True
CC1(C)CC(N)CC(C)(C)C1CN,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。,0.3,0.7,199.37343915775625,4.373439157756224,True,CC1(C)CC(N)CC(C)(C)C1CN|O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,0.30000:0.70000,2,199.49516056430176,57.03410082062775,283.52584110229884,193.73665,167.27146641801895,165.11274659550747,183.26191049825843,198.7339622896593,39.94762082562837,165.11274659550747,283.52584110229884,118.41309450679137,6,199.37343915775625,-0.6394768680969491,57.03410082062775,3.7339622896593028,high_disagreement,True,False,True
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,CC1(C)CC(N)CC(C)(CN)C1,aromatic;epoxy;ether;hydroxyl;phenol,primary_amine,环氧-伯胺开环固化。,0.7,0.3,197.8414218742641,2.8414218742641424,True,COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1|CC1(C)CC(N)CC(C)(CN)C1,0.70000:0.30000,2,197.9423194163774,106.91946573869686,280.6533182424833,177.15152,170.4756056064318,170.1355088587506,168.94157137900532,194.21664054640652,39.91400139863872,168.94157137900532,280.6533182424833,111.71174686347797,6,197.8414218742641,-3.6247813278575904,106.91946573869686,0.7833594535934765,high_disagreement,True,False,True
C1OC1COC1COC2C(OCC3CO3)COC12,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,epoxy;ether,aromatic;epoxy;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.3,0.7,179.1676914426863,15.832308557313697,False,C1OC1COC1COC2C(OCC3CO3)COC12|COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,0.30000:0.70000,2,179.28755568511744,80.27702815549789,278.212584236254,179.91542,166.69525297680937,166.5646595514573,219.68328235895092,198.39312589013593,39.892922342166365,166.5646595514573,278.212584236254,111.64792468479666,6,179.1676914426863,19.22543444744963,80.27702815549789,3.3931258901359342,high_disagreement,True,False,True
O=C1CCCC(=O)O1,COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,anhydride;ester;ether,aromatic;epoxy;ether;hydroxyl;phenol,环氧-酸酐固化，常需催化剂。,0.25,0.75,181.6086272142148,13.391372785785222,False,O=C1CCCC(=O)O1|COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,0.25000:0.75000,2,181.72872938458897,110.6221521367608,280.3244847905148,179.05789,169.58289257012075,167.901245864728,173.3583743748212,191.99226980507947,39.801587658558056,167.901245864728,280.3244847905148,112.42323892578682,6,181.6086272142148,10.383642590864667,110.6221521367608,3.0077301949205264,high_disagreement,True,False,True
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,aromatic;epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.65,0.35,197.81488009015047,2.814880090150467,True,c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1|O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,0.65000:0.35000,2,197.9595528912028,85.90189159657089,113.62661094929419,234.20999,206.38496131692298,209.4818912781848,224.80825390636326,197.74521029950768,39.47671945044897,113.62661094929419,234.20999145507812,120.58338050578394,6,197.81488009015047,-0.06966979064279144,85.90189159657089,2.7452102995076757,high_disagreement,True,False,True
COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.8,0.1999999999999999,187.58364391453395,7.416356085466049,False,COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1|O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,0.80000:0.20000,2,187.8839609678186,73.07945620374495,121.21887737204365,236.8997,205.96563237430925,207.82861924800414,238.77370098087022,199.76174915375634,39.401326530206525,121.21887737204365,238.77370098087022,117.55482360882657,6,187.58364391453395,12.17810523922239,73.07945620374495,4.761749153756341,high_disagreement,True,False,True
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,0.3,0.7,214.6297221999341,19.629722199934065,False,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1|O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,0.30000:0.70000,2,214.57004399172865,78.34399176541469,109.04917272299481,224.48322,209.56282762000208,209.52192422742084,211.23256343330985,196.40329122124794,39.400580172162826,109.04917272299481,224.48321533203125,115.43404260903644,6,214.6297221999341,-18.226430978686153,78.34399176541469,1.4032912212479403,high_disagreement,True,False,True
Nc1ccc(Oc2ccc(N)cc2)cc1,COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1,aromatic;ether;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.7,0.3,199.07664624236529,4.076646242365285,True,Nc1ccc(Oc2ccc(N)cc2)cc1|COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1,0.70000:0.30000,2,199.19403515959704,71.82227481837394,283.3961873165774,172.64767,184.18519948015452,184.17856635846604,166.7033340740914,198.38416615823886,39.36400951572353,166.7033340740914,283.3961873165774,116.69285324248602,6,199.07664624236529,-0.69248008412643,71.82227481837394,3.3841661582388554,high_disagreement,True,False,True
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,anhydride;aromatic;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,0.65,0.35,199.19197193792837,4.191971937928344,True,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1|Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.65000:0.35000,2,199.02539196870433,121.72301512880986,105.2461514170831,211.50937,216.37140770115525,217.41647431942314,201.97651075882757,191.92421751027965,39.36085373433241,105.2461514170831,217.41647431942314,112.17032290234005,6,199.19197193792837,-7.267754427648725,121.72301512880986,3.0757824897203534,high_disagreement,True,False,True
C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.6,0.4,175.6844384112256,19.31556158877441,False,C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1|O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,0.60000:0.40000,2,175.99323093064663,76.74265719782541,117.64989704553072,222.20004,225.38823455778262,225.36912353453997,211.82331509405537,196.40397398119413,39.160063752614334,117.64989704553072,225.38823455778262,107.7383375122519,6,175.6844384112256,20.719535569968514,76.74265719782541,1.4039739811941274,high_disagreement,True,False,True
COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,Nc1ccc(N)cc1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;primary_amine,环氧-伯胺开环固化。,0.45,0.55,183.9829119890181,11.017088010981864,False,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1|Nc1ccc(N)cc1,0.45000:0.55000,2,183.98890948402828,90.85092515130032,276.8801471994212,183.36989,161.64860035629366,162.18590011706547,185.88851706730713,192.32699375496327,39.136710119806686,161.64860035629366,276.8801471994212,115.23154684312752,6,183.9829119890181,8.344081765945162,90.85092515130032,2.6730062450367313,high_disagreement,True,False,True
COc1ccc(OCC2CO2)c(CCCC(=O)OCCCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,aromatic;epoxy;ester;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.4,0.6,194.46195764545047,0.5380423545495319,True,COc1ccc(OCC2CO2)c(CCCC(=O)OCCCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1|Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,0.40000:0.60000,2,194.48497072183957,103.13660583711149,115.52829260513937,236.46352,215.19188040055775,214.44221040832727,213.89011395658216,198.3334973879663,38.96818246117008,115.52829260513937,236.46351623535156,120.93522363021219,6,194.46195764545047,3.8715397425158358,103.13660583711149,3.333497387966304,high_disagreement,True,False,True
c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,aromatic;epoxy;ether,aromatic;epoxy;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.35,0.65,173.01927286633637,21.980727133663635,False,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1|COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,0.35000:0.65000,2,173.16292897425808,77.5961840246298,276.3026149229998,174.32515,168.68377935727662,167.07756588265428,199.0832316232493,193.10587838276183,38.69059899217969,167.07756588265428,276.3026149229998,109.22504904034551,6,173.01927286633637,20.086605516425465,77.5961840246298,1.89412161723817,high_disagreement,True,False,True
COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,c1coc(CNCc2ccco2)c1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;secondary_amine,环氧-仲胺开环固化。,0.25,0.75,190.6645380897376,4.3354619102623815,True,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1|c1coc(CNCc2ccco2)c1,0.25000:0.75000,2,190.6262543586188,80.58443139094331,263.2726176663897,187.68767,150.49066665187974,148.06115015355292,207.02960203910257,191.19465978603725,38.67797434335976,148.06115015355292,263.2726176663897,115.21146751283678,6,190.6645380897376,0.5301216962996591,80.58443139094331,3.805340213962751,high_disagreement,True,False,True
Nc1cccc(N)c1,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether;hydroxyl;phenol,环氧-伯胺开环固化。,0.6,0.4,201.53996802550336,6.539968025503356,False,Nc1cccc(N)c1|COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,0.60000:0.40000,2,201.49436653354644,89.35155103569875,270.0278533391267,188.20503,155.99123377713283,156.173750240554,206.47553819955314,196.39462907309098,38.441962113481765,155.99123377713283,270.0278533391267,114.03661956199386,6,201.53996802550336,-5.145338952412374,89.35155103569875,1.3946290730909823,high_disagreement,True,False,True
