smiles,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31
CC(C)(c1ccc2c(c1)CN(c1ccccc1)CCO2)c1ccc2c(c1)CN(c1ccccc1)CCO2,-0.00033407798,0.0003599003,3.808271e-05,-7.218821e-05,0.00018259883,0.00012944639,3.505405e-05,-2.5000423e-05,9.293179e-05,0.00016705366,0.00014572497,0.00036141183,0.00010958593,-0.00013630604,0.00019034185,1.9511208e-07,-0.000101080164,0.00058935373,0.00011528912,0.00015790341,-0.0003886309,0.0002806679,-0.0002867547,6.809924e-05,0.00020965608,-0.00018802471,7.2512776e-06,3.434904e-05,-0.00013659592,6.235344e-05,-0.0004943209,-0.0002508168
c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,0.000106466934,0.000659178,4.5255758e-05,-6.460352e-05,-0.00045242906,-0.00015509315,0.00010433886,-2.5518239e-06,0.000101125566,0.0005133045,-0.00076700095,0.0001424579,-0.00028534327,-3.600819e-05,0.00070173293,0.00017469656,0.0003786469,0.00049736747,-0.00016296026,2.8555281e-05,-0.00010462885,-0.0004003389,-0.0005505043,6.5569766e-05,-0.00036946405,0.00010871515,0.00027597137,0.0001960583,-7.291394e-05,-0.00049776724,0.00016776472,1.1981465e-06
O=C(O)CC(O)(CC(=O)O)C(=O)O,3.198255e-05,0.00051289797,1.8768013e-05,-0.00015177904,-0.0006390093,-0.00055051874,7.9737976e-05,0.00022440497,0.00014332472,0.00045630895,-0.00079334155,0.0001891749,-0.00013282243,-0.00015535904,0.0006593587,0.00013115676,0.00036880374,0.0005961985,-0.00011886074,-8.11629e-05,-2.0498643e-05,-0.0005542763,-0.00048392965,2.5379471e-05,-0.00028329855,7.022731e-05,0.00016568135,9.172084e-05,-0.00011769333,-0.00044994475,0.00033521373,-5.1999e-05
O=C(O)CCCCCCCCC(=O)O,8.7152235e-05,0.0006029904,4.4077635e-05,6.203074e-06,-0.00082378974,-0.00054138247,4.46504e-05,0.00024024397,0.00017087976,0.00051411893,-0.0007841224,0.00025480427,-0.00010998268,-0.00018753111,0.00073174667,0.0001114863,0.0002668444,0.00046838657,-4.0102517e-05,0.00015722308,-0.00014384196,-0.0006122567,-0.000532086,9.090826e-05,-0.00020957692,-4.3231994e-05,4.131999e-05,0.000113727525,9.2497794e-05,-0.00030441396,0.00033010356,-5.463045e-05
Cn1ccnc1,0.00025131134,0.0007776227,0.00016100705,-4.5245048e-05,-0.000679845,-0.0003905706,0.00012786966,5.8860518e-05,0.00030233874,0.00061362283,-0.0010919906,0.00018953811,-0.00033038575,2.8817449e-05,0.00083898194,0.0001557623,0.00025653187,0.00047697267,-6.620004e-05,0.00024387287,-0.00021178601,-0.0005130115,-0.0005444004,0.000107037835,-0.0004154821,2.7079135e-05,-0.00013994146,0.0002501821,0.0003861843,-0.0003544502,0.00017782673,-0.00011947006
O=C(O)CCCC(=O)O,7.628184e-05,0.00071803667,8.152239e-05,-1.8533319e-07,-0.000801119,-0.00056841504,4.8887916e-05,0.00026463252,0.00024168263,0.00051150704,-0.00091926474,0.0002974905,-0.000105291605,-0.00018308964,0.0007886188,0.00015207147,0.00018216623,0.00056306506,-2.192636e-05,0.00022264244,-0.00017793546,-0.0006138239,-0.0005743089,9.157974e-05,-0.00023971638,-7.6265074e-05,-5.7110563e-05,0.00017446559,0.00014742673,-0.0002881731,0.0002830252,-5.2977353e-05
C1OC1COC1COC2C(OCC3CO3)COC12,0.00011425745,0.0006328188,5.1450916e-05,-1.8626451e-09,-0.0006101718,-0.00022555888,9.701867e-05,-0.0001563374,0.00024362351,0.00047035376,-0.0008173343,0.00014619343,-0.00033555087,-0.00014645467,0.00064221583,0.00014953362,0.00044624088,0.00048042904,-0.00017123739,1.2231525e-05,-0.000116011244,-0.00054161006,-0.0005228063,-4.5030378e-05,-0.0004748539,0.0002551563,0.0001480002,0.00015025493,0.00011799601,-0.00050975895,0.00032911915,5.7747122e-05
Nc1ccc(SSc2ccc(N)cc2)cc1,8.550845e-05,0.000624774,0.0001934683,-0.0001724558,-0.0005180398,-0.00023443438,0.00015240721,0.00010217447,0.00013731909,0.0004988606,-0.00093733054,0.00013742223,-0.00041746255,-0.0001575211,0.00077163987,0.00017880602,0.0004788097,0.0006626062,-5.9395796e-05,0.00010942342,-4.2483094e-05,-0.0004956805,-0.00057351403,9.9518336e-05,-0.00026770867,0.00011339318,7.5569376e-05,0.0001783697,8.095591e-05,-0.000527265,0.00015206262,-0.000111515634
CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,-4.6697445e-05,0.00056796987,-4.8282556e-05,-0.00016633281,-0.00015803054,-0.00014619436,-9.163283e-06,0.00013711397,9.629945e-05,0.0004744525,-0.0006415574,0.00030650292,-3.448967e-05,-0.00017456524,0.000557892,7.1849674e-05,0.00018045027,0.00064112595,-7.960596e-05,-7.457519e-05,-0.00012960692,-0.00025383977,-0.00037697516,1.1746772e-05,-6.7041256e-06,2.5760382e-06,5.1593408e-05,2.0718202e-05,-0.0002439993,-0.000294446,-2.874434e-05,-0.0002061734
O=C1OC(=O)C2CCCCC12,7.3399395e-05,0.00045947172,0.00016070344,-8.20742e-05,-0.00075065065,-0.0004240377,4.736241e-05,3.1362288e-05,0.00014503743,0.0004389123,-0.0008225506,6.2189996e-05,-0.00026069675,-2.9066112e-05,0.0006814068,0.00023130514,0.00040582893,0.0004530009,3.102352e-05,0.00012468128,-0.00015188614,-0.00065121765,-0.0004600971,7.363316e-05,-0.00037707435,6.559398e-05,6.516185e-05,0.0002099052,0.0001484335,-0.00031899754,0.00040699635,5.6952238e-05
CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,0.000109974295,0.00066532195,-3.6274083e-05,-0.00023909286,-0.0002712533,-0.00024253968,0.0002215486,0.0002605319,1.5001511e-05,0.00054485723,-0.0007154476,0.00011888519,-0.00011150446,-8.8302884e-05,0.00052793603,0.00016744016,0.00036705658,0.000603579,-0.00019606366,-0.00015061302,2.2131484e-05,-0.00043096335,-0.0005186675,-3.1465665e-05,-0.00035624672,8.985214e-05,0.00012142956,0.00013042707,-0.00015362655,-0.0005475902,0.00023129955,-0.00020475453
CC(C)(c1ccc(OCCOCCOCCOCC2CO2)cc1)c1ccc(OCCOCCOCCOCC2CO2)cc1,-0.00011889823,0.00043484755,-5.122274e-05,-1.1175871e-06,-8.6229295e-05,-3.742799e-05,-0.000122002326,1.7909333e-06,0.00014590635,0.00040629134,-0.00037715398,0.00022708345,4.0237792e-05,-0.00014097476,0.00029014982,-5.5899378e-05,0.00017147185,0.00044791703,0.00020760833,-1.2610573e-05,-0.00017183495,-0.00011560228,-0.00021362957,-0.00014175102,9.330455e-06,-0.00018561166,9.189546e-05,0.00012058439,-0.00021451642,-0.00018402375,-2.7287751e-06,-5.668914e-05
Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,7.361127e-05,0.0004935395,-8.548517e-05,-0.00025455235,-5.504815e-05,-0.0001292536,1.6650185e-05,0.00020297803,1.2421282e-05,0.00035527535,-0.00054123625,0.00026312098,-0.00012418907,-5.9504528e-05,0.0005795816,0.00013119075,0.00012088008,0.00055844523,-4.342082e-05,-0.0002017743,-7.7387434e-05,-0.0002835669,-0.0003206199,8.7807886e-05,-0.00015411666,8.38656e-06,-8.1679784e-05,-8.753734e-05,-0.00022350182,-0.00039289938,-5.2833e-05,-9.939913e-05
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,-0.00020184088,-8.0215745e-05,9.7981654e-05,-0.00020371145,-2.7130358e-05,-0.0002395697,5.4907985e-05,3.1767413e-06,-9.6590025e-05,-6.003678e-05,0.0001625577,-8.9574605e-06,8.8594854e-05,3.9899256e-05,-0.00018526334,7.1199145e-05,0.00020178966,0.00027869595,0.00030308333,0.00016719615,-0.00033199694,0.0001249141,0.0001698914,-1.1997297e-05,5.0854404e-05,-8.555967e-05,0.000115543604,-4.9732625e-05,-0.00012149359,4.033465e-05,2.8808601e-05,-9.01036e-05
N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1,5.3980853e-05,0.00074989814,-0.000107459724,-0.00016736519,-0.00018814579,-0.0001210738,7.976405e-05,0.00010272302,7.6690456e-05,0.00047582295,-0.0006357888,0.00029835943,-0.00016623875,-0.00014777808,0.0006282525,0.00017553754,0.00010497263,0.000550159,-0.00029565534,-3.184285e-05,-0.00015087274,-0.00030202686,-0.00046289526,5.2462332e-05,-0.00013275864,5.098898e-05,0.00020143483,4.177913e-05,-8.976972e-05,-0.0005148351,-8.96249e-05,-0.00026635593
NCCNCCN,0.00026952242,0.000868205,0.0002306737,-1.9697472e-05,-0.00069554616,-0.0004465757,0.00012173131,8.3032064e-05,0.00039460906,0.0007021325,-0.0011016345,0.00032445788,-0.0001275083,-9.268848e-05,0.0009002546,-5.03147e-06,0.0001619719,0.00045222207,-0.00013436028,0.00030011823,-0.00021837815,-0.0004884418,-0.0006177421,0.00015212502,-0.0003331569,4.3064356e-06,-0.00022827554,0.00023106206,0.0004115242,-0.00025787624,0.0002521174,-0.00021211477
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,0.00011184253,0.0006240532,2.6071444e-05,-0.00018815277,-0.0005650064,-0.000292629,0.000101774,9.997096e-05,0.00010554516,0.00044344505,-0.0007604249,0.0002637161,-0.00019990746,-1.5005935e-05,0.00066076405,0.00012217974,0.0003794087,0.00050494797,-0.00026747282,0.00011284277,-0.00010511989,-0.0004494337,-0.0005375254,5.429238e-05,-0.00025766157,0.00013490207,0.0002162084,0.00012516975,-0.00011516572,-0.00045136875,0.00011418294,-0.00021811714
O=C(CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCO)OCCCCO,-2.1659303e-05,-0.00093588885,7.35661e-05,4.1994266e-05,-0.0003740564,0.00047967583,0.00011092797,0.00011665467,-0.00095484476,-0.0017497428,0.002313111,0.00016571581,0.0005701957,0.00013969326,-0.00029352307,-0.00077842036,-0.0007585194,-0.0016013638,0.0008047952,8.766819e-05,0.00021059928,0.0007101851,0.0004251809,-8.9743175e-05,0.00037186826,-0.0009760186,-0.0003482448,-0.00013179705,-0.0006140147,0.0013739024,-0.00015065074,0.00030780025
CCC(CO)(CO)CO,7.494725e-05,0.00071140565,9.4608404e-05,-1.3737474e-05,-0.00071562734,-0.000543342,9.3933195e-05,0.00023768935,0.00025572604,0.0005476489,-0.0009854045,0.0002697762,-0.00010880362,-0.00013653794,0.0006929245,0.00016566925,0.00015017856,0.00058845803,-3.9613107e-05,0.00017995248,-0.00015976117,-0.0006194598,-0.000525082,8.9116395e-05,-0.0003368822,-4.8625283e-05,-0.00013007503,0.00021939538,0.00024326448,-0.00028044684,0.00031819474,-3.8926955e-05
O=C(CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCO)OCCCCO,0.0004519294,-0.007931621,-0.00016612094,0.00015672436,-0.0046444843,0.0044573545,0.0017879913,-0.0039937273,0.00019626576,0.00063383346,0.008762352,0.0029331231,-0.0025841407,0.0030505843,-0.0011208709,-0.0029486218,-0.008036604,-0.009367508,0.0025910886,0.005463251,0.00053958036,0.0075016185,0.002481432,-6.5316446e-05,0.00032136915,0.00058507174,-0.005327843,-0.00018668454,-0.0006859347,0.01049394,0.00021327939,0.0027608876
O=C(CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCO)OCCCCO,0.0028263712,-0.010296092,0.00026066042,-0.0014782548,-0.0073018842,0.005488562,0.003176774,-0.0047712214,0.0030531005,0.0002903738,0.010208547,0.0032005403,-0.0044121183,0.0020562715,-0.0030934252,-0.001440818,-0.011312818,-0.007886109,0.0052358247,0.006717828,-0.00065400684,0.0076939343,0.0038118628,0.004427322,0.002840605,-0.0013419371,-0.004528437,-0.0013195518,-0.0013835484,0.012587542,-0.00077030994,0.0041287234
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,-4.9360096e-08,0.00015987549,0.00018010195,-7.5533986e-05,-0.00039813295,-0.00034910254,-0.00013817381,-0.00027151592,0.00013238634,0.00011956366,5.7346188e-05,0.000136015,-3.2374635e-05,-0.00015588803,9.192154e-07,-8.37869e-05,5.283812e-05,0.00017341156,0.0004347989,0.00015167473,-0.00025298423,-0.0001183853,7.67e-05,-7.886812e-05,-4.270207e-05,-0.0003110189,0.00018765405,0.00015523471,-1.0008225e-05,-1.7169863e-05,0.00027444214,0.00023712125
O=NN([O-])c1ccccc1.O=NN([O-])c1ccccc1.O=NN([O-])c1ccccc1.[Al+3],-0.0002763206,0.00055667385,0.00031198282,-0.00012490386,0.00022109691,-3.4953468e-05,7.496029e-05,-0.000111347996,-4.129857e-05,1.0905787e-05,0.0001853006,0.00013274048,-0.00017371122,-9.2001166e-05,0.000489329,0.00014789635,-0.000340085,0.00059623667,4.3497188e-05,7.3782634e-05,-0.00067666953,0.00017784897,-0.00032569747,0.00016590767,8.1005506e-05,-0.00039740745,2.9408373e-05,-9.355601e-06,6.853184e-05,4.7012232e-05,-0.0006134948,-0.00046831788
CC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.00022325665,0.0003020838,7.678196e-05,-0.00023248931,-0.00040567853,-0.0004814593,7.533282e-05,2.2199005e-05,0.00013018562,0.00044014258,-0.00054694153,0.00016726833,-0.000118523836,5.0005503e-05,0.0005414095,8.137757e-05,0.00034122076,0.00046885293,-0.00012012734,-0.00020986563,-6.305659e-05,-0.0004414745,-0.0002893461,3.9585866e-05,-0.00022408785,1.26268715e-05,0.000119896606,-2.7399044e-05,-0.000108348206,-0.00029216148,0.0002941033,-9.489292e-05
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,0.000108411536,0.00049141794,-5.6962483e-05,-0.0001987582,-0.0003921925,-0.00032655802,6.164238e-05,0.00026379712,6.125192e-05,0.00030620443,-0.0005329251,0.00020269118,-5.150214e-06,7.715495e-05,0.00061008055,0.00016507739,0.00030464865,0.00037879846,-0.00021682656,-9.168079e-05,-8.706469e-05,-0.0004206925,-0.00026100734,-5.8352947e-05,-0.0002935701,-1.6149133e-06,0.00022031367,8.565374e-05,-0.00026306044,-0.0003244318,0.00017638411,-0.00017015776
C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1,0.00012143515,-0.0010651387,0.0001515476,0.000256652,-0.0002017282,0.0002207933,-0.00022761244,-4.691165e-05,-0.00085498346,-0.0013827863,0.0019846652,-0.00021336228,0.00057594944,6.170105e-05,-0.0009965701,-0.00047612237,-0.0008695787,-0.0014312123,0.0008020217,0.0006635501,-0.0002543989,0.0007362139,0.0005170661,-0.00025601033,0.00028836587,-0.0004298305,-7.181987e-05,0.00012162654,-0.000562723,0.0011411873,0.00016349275,0.00047744997
C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,-9.630481e-05,-0.0030286415,0.00079098437,0.0012562247,-0.0010908036,0.0012182798,-0.0008735601,-0.0021252139,-0.00146407,-0.0012715743,0.0039749313,0.00026783347,-0.00072160875,0.0011970829,-0.0009889612,-0.0025774357,-0.003234474,-0.0053935545,0.00054491335,0.002167069,0.0003711729,0.0021344959,0.0016710903,-0.0013300413,0.0007395786,0.00052405894,-0.0009868303,0.0006657378,-0.0003474548,0.0051785884,0.0003474569,0.0010812301
C=CCOCC(CO)(COCC=C)COCC=C,5.6582037e-05,0.0005774377,-2.2222288e-05,-5.5192504e-05,-0.0007374906,-0.00053845346,2.7705915e-05,0.0001514079,0.00023038848,0.0005590217,-0.00083685946,0.00023221411,-0.00016143965,-0.00017303089,0.0005804477,0.00022268994,0.00031644572,0.00051949476,-6.8816356e-05,8.64286e-05,-0.00010298367,-0.000568597,-0.00053979596,3.130734e-05,-0.00030559255,6.886106e-05,0.00016669929,8.645188e-05,6.829761e-05,-0.00035022618,0.00035502668,5.602371e-06
C=C(C)C(=O)OC,0.00016970886,0.0006161425,0.00013365038,-2.5048386e-05,-0.00069242856,-0.000519108,1.0374002e-05,0.00017043483,0.00025601801,0.0005740309,-0.00093334913,0.00016368087,-0.00018756138,-7.835729e-05,0.0007154504,0.00031835167,0.00017429702,0.00057225116,-3.185519e-05,0.00023867982,-0.00017050025,-0.0006889688,-0.00045551127,9.2279166e-05,-0.00026427535,-8.2236715e-05,-9.57055e-05,0.0002308311,0.00025126175,-0.00029580016,0.00034815818,2.3873989e-05
O=C(OOC(=O)c1ccccc1)c1ccccc1,9.452924e-06,0.00078173727,7.5462274e-05,-0.000110580586,-0.0005232338,-0.00038167834,8.026697e-05,0.00010900013,0.00020646653,0.0005981624,-0.00088614225,0.00018555764,-0.00021697488,-0.00017925119,0.0006842343,0.00020661997,0.00025369134,0.00072504836,-0.00023896969,0.00016598823,-0.00019644934,-0.00052860763,-0.0006490224,0.00010924321,-0.0002833805,7.391069e-05,0.00017455779,0.00022337632,3.184867e-05,-0.0005688425,0.00013777055,-8.788705e-05
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,0.00014115497,0.0004200749,2.4903566e-06,-0.00013710652,-0.0005923584,-0.00044651143,8.546002e-05,1.3210811e-05,0.00017424463,0.00050394656,-0.00066356827,0.00014089327,-0.00015677558,-5.2585732e-05,0.0005190056,0.00018869294,0.00038522715,0.0003639753,-0.00016905111,-2.142135e-05,-9.014504e-05,-0.0004900993,-0.00030165678,-5.192589e-05,-0.00023044879,2.9692426e-05,0.00020301435,5.2607153e-05,-7.7220844e-05,-0.00040152064,0.00034961477,-3.555091e-05
CC(C)(CCC(C)(C)N=C=O)CN=C=O,-4.3231994e-06,0.00050642155,2.4834648e-05,-8.689007e-05,-0.00054404093,-0.00046065263,9.7405165e-05,0.00025545713,0.00013619917,0.00037978776,-0.0007001832,0.00023590308,-8.347351e-05,-0.00016863085,0.00064908806,5.1054638e-05,0.00019180682,0.0003404189,-0.0001661235,-2.606539e-05,-8.143054e-05,-0.00062516227,-0.00042033847,-3.582798e-06,-0.00030507706,-6.507058e-05,0.000104988925,0.00012046471,-0.00013040216,-0.00028586574,0.0003441684,-0.00015750574
C=CCOCC(CC)(CO)CO,8.3331484e-05,0.0006457865,-5.029142e-07,-3.1090807e-05,-0.00082832715,-0.00056652725,9.192154e-06,0.00021053292,0.0002645522,0.0006133234,-0.0009280257,0.0002560448,-0.00016130973,-0.00018390827,0.0006341422,0.0002648742,0.00030716322,0.00058363494,4.8630638e-05,0.00018757395,-0.00015997083,-0.0006466055,-0.0005729161,6.3139945e-05,-0.00028929533,2.0707026e-05,3.891997e-05,0.000102721155,0.00016836612,-0.0003524539,0.0003354475,6.0315244e-05
CC(CO)CO,0.00023250701,0.00082103163,0.00022454094,-2.4506357e-05,-0.00071613956,-0.00050009694,4.975591e-05,5.4118223e-05,0.00036137342,0.0006804634,-0.0010992372,0.00029090606,-0.00014698505,-2.3043714e-05,0.0007877741,5.3448137e-05,9.8842196e-05,0.0005282436,-0.00020295545,0.00021056784,-0.0002147532,-0.0005242297,-0.0005681836,8.5447915e-05,-0.00037061563,2.5845133e-05,-0.00021724869,0.00026205182,0.00041429256,-0.00031353906,0.00027570408,-0.00018547429
C=CCCO,0.0003206837,0.0008080937,0.0002561286,-6.5392815e-06,-0.0007168269,-0.00045173522,6.8617985e-05,2.4828129e-05,0.00032822578,0.00068438705,-0.0010680854,0.00030835532,-0.00014562439,1.5588943e-05,0.0008547818,5.957717e-05,9.004958e-05,0.00041231606,-0.00016764109,0.00029828446,-0.00025193882,-0.00049895083,-0.0005305433,0.00014486257,-0.00032682484,-2.1314248e-05,-0.00019760616,0.00028456096,0.00043097162,-0.00021641748,0.0002738312,-0.00017987378
O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,0.00018674694,0.00052813534,-6.0731545e-06,-8.771662e-05,-0.00046362262,-0.00033408683,0.00014217105,0.00019864645,0.00018044165,0.00037379097,-0.0006454466,0.00020987168,-8.274056e-05,-5.7680998e-05,0.0007455414,-1.0186341e-05,0.0004499983,0.0005014248,-0.000133669,-7.8747515e-05,3.5410514e-05,-0.0004283986,-0.00045912853,7.031299e-05,-0.00023823092,7.471442e-05,0.00020548794,0.00011726562,-0.00014594593,-0.0003873394,0.00023351796,-0.00014690589
CC(C)(CO)CO,0.00016509555,0.0007907804,0.00014856923,4.3064356e-06,-0.00068332255,-0.00051715784,6.755162e-05,0.00015972089,0.00034442334,0.0006562434,-0.0010234201,0.00024477765,-0.0001495434,-0.00014602393,0.0007608151,0.00015037647,0.00010093488,0.00049472344,-0.00010982086,0.00021496741,-0.00019282242,-0.000619881,-0.0005770661,0.00010623783,-0.0003480292,-5.389843e-05,-0.00017229933,0.00023970427,0.00032106298,-0.00029668305,0.00030360091,-8.989917e-05
OCC1CCC(CO)CC1,0.00010761898,0.0007654615,6.229151e-05,2.6636291e-05,-0.0007557506,-0.0005059289,0.000110192224,0.00018657837,0.0003148967,0.0005697515,-0.0009559328,0.00029412284,-0.00014224928,-0.00018542772,0.00073888805,0.00017113052,0.00022739265,0.00050617475,-9.65246e-06,0.00021962216,-0.00014804048,-0.0006071081,-0.00059176935,0.00012915768,-0.00034737727,-1.1503696e-05,-0.00011393521,0.0002008751,0.00029971148,-0.00023302529,0.00027299393,-4.5978464e-05
O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,0.00015506754,0.00045431964,2.354756e-05,-0.00013844622,-0.00063313777,-0.00039201323,2.6660971e-05,-1.5385449e-05,0.00014947797,0.00046325894,-0.00064755045,0.00026272237,-0.00012953253,-1.4135148e-05,0.000507243,0.00016631559,0.00039228518,0.0003357709,-0.00018973858,2.8738752e-05,-0.00012237579,-0.00047002546,-0.00040690275,-2.4924055e-05,-0.00031503476,0.00013572257,0.00019666925,3.310293e-05,-8.961954e-05,-0.00033855997,0.00029893778,-8.339761e-05
O=C=NCCCCCCN=C=O,0.00027152617,0.00054224953,0.00028822664,2.9125717e-05,-0.00078956597,-0.00058823824,7.0371665e-05,0.00017126277,0.00011990848,0.00048352173,-0.00072402693,0.0002583908,-7.26711e-05,-3.809342e-05,0.00080356747,2.7913135e-05,0.00017814338,0.0003897529,-1.832121e-05,0.0002798261,-0.00019479136,-0.00061256357,-0.00047265086,0.00025502965,-0.00018039718,-8.6616725e-05,-5.6395307e-05,0.00018348545,0.00025622244,-3.0152034e-05,0.00033338554,-0.00022148527
O=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,3.9323233e-05,9.22801e-05,-2.5205314e-05,-0.0002701329,-0.00024597626,-0.0004887674,-6.7097135e-05,0.0001181392,-6.091129e-05,0.00023322739,-0.00025927182,0.00026302133,8.604769e-05,-1.4329795e-05,0.00031079073,-7.9318415e-05,0.0001039519,0.00028995634,-3.1247502e-05,-0.00023079338,4.384271e-05,-0.00030632853,-2.753269e-05,0.00028111413,2.6733615e-06,-0.00013235305,4.7795475e-05,-0.00013976172,-0.0002843612,-8.0304686e-05,0.00015014596,-0.00030877488
CCO[Si](CCCN(CCC(=O)OCCO)CCC(=O)OCCO)(OCC)OCC,-1.9599684e-05,4.6782196e-05,-0.00010038726,-0.00027253758,-0.00021584146,-0.00039319042,3.944151e-06,0.00019727834,-0.00019111554,9.146286e-05,-0.00034922455,0.00021746103,7.741526e-05,8.2416926e-05,0.00017170049,0.00010903692,0.0001822873,0.00019671186,2.4196925e-05,-0.00015794067,6.6214707e-06,-0.0002811466,-9.959936e-05,0.00014926866,-9.543309e-05,-9.205844e-05,3.705267e-05,-0.00016391184,-0.00035539526,-1.805462e-05,0.00011219457,-0.00018590502
CC1(C)CC(N=C=O)CC(C)(N=C=O)C1,7.891143e-05,0.00043295696,1.759734e-05,-0.0001015258,-0.0005726386,-0.00043846853,0.00017160084,0.00015727524,7.320871e-05,0.00038423995,-0.0006315615,0.00024897046,-0.00010854192,-6.187381e-05,0.0005535204,0.00013555028,0.00035232957,0.00035774894,-0.00012112176,1.3268087e-05,-5.0897826e-05,-0.000526792,-0.00041689212,-2.325233e-05,-0.00024148123,5.098805e-05,0.00021031685,1.1865515e-05,-0.00016514189,-0.00028876355,0.000327087,-8.850265e-05
COCCOCCOCCOCCOCCOCCOCCOCCO,0.00017815921,0.0007102359,5.132612e-05,6.515067e-06,-0.00074845785,-0.00045974832,1.4672987e-05,-7.938873e-05,0.0003296712,0.0006210543,-0.00093109347,0.00023275334,-0.00023727212,-0.00017696852,0.0007502977,3.501773e-05,0.00032511353,0.00037809182,-0.00010602921,0.00011833152,-0.00017540983,-0.00054265454,-0.0005029584,-4.977919e-06,-0.00035490142,0.00010148436,0.0001049554,0.000120706856,0.00019858987,-0.00042570196,0.00033262838,-1.3284851e-05
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.00016677752,1.3385899e-05,7.9103746e-05,-3.981404e-06,-0.00044585858,-0.00022962224,-0.00013496727,-0.0003527552,-3.480329e-05,-0.00026891986,0.0001646895,6.1091036e-05,2.0049512e-05,-0.00018723914,-0.00013823155,-0.00024358509,-6.1611645e-05,-0.00012233923,0.0005467881,0.00011223229,-9.4197225e-05,4.317111e-05,-8.6021144e-05,-0.00044178218,7.294724e-05,-0.0005309861,-2.232939e-05,0.00014792522,-0.00017780927,2.6620924e-05,0.00019442942,0.0004216251
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,0.00015049893,0.00068895146,6.1949715e-05,-0.00018801121,-0.00045989687,-0.00016182382,0.00012637489,0.00010223873,9.902823e-05,0.0005038702,-0.00075221714,0.00015222188,-0.00032053282,-0.00013050949,0.00066462345,0.00024235109,0.00048757903,0.00064855325,-0.00020625326,-4.135957e-05,2.553314e-05,-0.0003964639,-0.0006038551,6.970018e-06,-0.00026836945,0.00019698963,0.00018265378,6.440189e-05,-4.2486005e-05,-0.00062066317,0.000120474026,-9.870855e-05
OCCOCCO,0.0002440135,0.0008681249,0.00018628687,-1.2782868e-05,-0.0007621129,-0.00046377815,6.107148e-05,5.3239986e-05,0.0004048103,0.0007118024,-0.0011088094,0.00032197032,-0.00011896342,-4.9874652e-05,0.00086661335,2.2793189e-05,0.0001556743,0.00039773923,-0.0001433373,0.00024140393,-0.00022486411,-0.0005221873,-0.00059794635,9.849481e-05,-0.0003656596,1.7869286e-05,-0.00021063164,0.000263541,0.0004182069,-0.00027380884,0.00027377252,-0.00016791979
