formula_id,n_components,smiles,ratios,sources,labels,groups,new_component_count,compatibility_reasons,predicted_tg_mean_c,predicted_tg_sigma_c,observed_tg_c,target_tg_c,target_distance_c,prior_score,ood_distance,ood_penalty,agent_score,observation_id,observation_source_type,authority_weight,evidence_role,feature_aromatic_backbone,feature_rigid_multi_aromatic,feature_imide_or_anhydride,feature_cyanate_ester,feature_maleimide,feature_nitrile_rich,feature_sulfone_linker,feature_fluorinated_rigid_linker,feature_high_functionality,feature_flexible_ether_risk,feature_long_aliphatic_risk,feature_peg_like_risk,feature_peptide_like_risk,feature_too_flexible_risk,feature_too_large_risk,feature_heavy_halogen_risk,feature_stereochemical_complexity_risk,feature_druglike_hetero_complexity_risk,feature_formal_charge_practical_risk,feature_reaction::酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,feature_contains_out_of_library,feature_contains_generated,feature_contains_chembl,feature_three_or_more_component_blending,environment_reward,pievo_round,feature_reaction::环氧-仲胺开环固化。,feature_reaction::环氧-羟基醚化，常需催化剂。,feature_reaction::马来酰亚胺-胺 Michael 加成。,feature_reaction::环氧-伯胺开环固化。,feature_reaction::氰酸酯-酚共固化/催化三聚。,feature_reaction::异氰酸酯-伯胺形成聚脲。,feature_reaction::氰酸酯-胺共反应。,feature_reaction::酸酐-胺开环形成酰胺酸。
replacement_surrogate_0121,2,CC12CCCCC1C(=O)OC2=O|Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,0.15000:0.85000,surrogate,replacement_surrogate_0121_0|replacement_surrogate_0121_1,anhydride;ester;ether|aromatic;ether;primary_amine,0,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,190.1665594340433,86.87571979060579,190.1665594340433,190.0,0.16655943404330742,1.4475000000000002,,0.0,,replacement_surrogate_0121,surrogate,1.0,external_observation,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.9672368441284067,0,,,,,,,,
replacement_surrogate_0026,2,CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1|COc1cc(Nc2ccnc3cc(-c4ccncc4)ccc23)cc(OC)c1OC,0.10000:0.90000,surrogate,replacement_surrogate_0026_0|replacement_surrogate_0026_1,aromatic;epoxy;ether|aromatic;ether;secondary_amine,0,环氧-仲胺开环固化。,190.17567708946385,98.57006897831882,190.17567708946385,190.0,0.17567708946384641,0.3275000000000001,,0.0,,replacement_surrogate_0026,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,,False,False,False,False,0.9654746648600895,0,True,,,,,,,
replacement_surrogate_0107,2,CCNC(=O)Nc1nc2cc(-c3cccnc3)cc(-c3cnn(C)c3)n2n1|Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,0.65000:0.35000,surrogate,replacement_surrogate_0107_0|replacement_surrogate_0107_1,aromatic;secondary_amine|aromatic;epoxy;ether,0,环氧-仲胺开环固化。,189.75963143971865,108.21923650524944,189.75963143971865,190.0,0.2403685602813539,1.1315000000000002,,0.0,,replacement_surrogate_0107,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.9530635322155051,0,True,,,,,,,
replacement_surrogate_0125,2,CC(C)(COCC1CO1)COCC1CO1|O=C1CC(c2ccc(-c3ccccc3)cc2)c2c(ccc3ccccc23)N1,0.15000:0.85000,surrogate,replacement_surrogate_0125_0|replacement_surrogate_0125_1,epoxy;ether|aromatic;secondary_amine,0,环氧-仲胺开环固化。,190.25206639936928,92.4598856303856,190.25206639936928,190.0,0.25206639936928354,0.7575,,0.0,,replacement_surrogate_0125,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.9508363817480715,0,True,,,,,,,
replacement_surrogate_0044,2,OCCOCCO|c1ccc(C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)cc1,0.65000:0.35000,surrogate,replacement_surrogate_0044_0|replacement_surrogate_0044_1,ether;hydroxyl|aromatic;epoxy;ether,0,环氧-羟基醚化，常需催化剂。,189.7072781078949,56.36138690643632,189.7072781078949,190.0,0.29272189210510646,0.6065000000000002,,0.0,,replacement_surrogate_0044,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,False,False,0.9431363845673708,0,,True,,,,,,
replacement_surrogate_0022,2,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2ccc(O)cc21|Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,0.10000:0.90000,surrogate,replacement_surrogate_0022_0|replacement_surrogate_0022_1,aromatic;hydroxyl;imide;maleimide;phenol;secondary_amine;vinyl|aromatic;ether;primary_amine,0,马来酰亚胺-胺 Michael 加成。,190.40517515304504,112.11054603718382,190.40517515304504,190.0,0.40517515304503604,2.4095,,0.0,,replacement_surrogate_0022,surrogate,1.0,external_observation,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,0.9221613870037996,0,,,True,,,,,
replacement_surrogate_0040,2,O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12|OCCOCCO,0.35000:0.65000,surrogate,replacement_surrogate_0040_0|replacement_surrogate_0040_1,aromatic;epoxy;ether|ether;hydroxyl,0,环氧-羟基醚化，常需催化剂。,189.57677803659485,54.48576444017796,189.57677803659485,190.0,0.4232219634051546,0.6065000000000002,,0.0,,replacement_surrogate_0040,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,False,False,0.9188389721751925,0,,True,,,,,,
replacement_surrogate_0123,2,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1|O=C1OC(=O)C2CCCCC12,0.85000:0.15000,surrogate,replacement_surrogate_0123_0|replacement_surrogate_0123_1,aromatic;ether;primary_amine|anhydride;ester;ether,0,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,189.41529187695792,89.62487305300597,189.41529187695792,190.0,0.584708123042077,1.4475000000000002,,0.0,,replacement_surrogate_0123,surrogate,1.0,external_observation,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.8896371245631532,0,,,,,,,,
replacement_surrogate_0020,2,COc1cc(CO)cc(-c2cc(CO)cc(OC)c2OCC2CO2)c1OCC1CO1|Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,0.10000:0.90000,surrogate,replacement_surrogate_0020_0|replacement_surrogate_0020_1,aromatic;epoxy;ether;hydroxyl|aromatic;ether;primary_amine,0,环氧-伯胺开环固化。,190.6969603139861,108.91158204716947,190.6969603139861,190.0,0.6969603139860965,1.1315000000000002,,0.0,,replacement_surrogate_0020,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.8698869112972393,0,,,,True,,,,
replacement_surrogate_0041,2,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1|OCCOCCO,0.35000:0.65000,surrogate,replacement_surrogate_0041_0|replacement_surrogate_0041_1,aromatic;epoxy;ether;vinyl|ether;hydroxyl,0,环氧-羟基醚化，常需催化剂。,190.86181055214803,51.5512207341114,190.86181055214803,190.0,0.8618105521480288,0.6065000000000002,,0.0,,replacement_surrogate_0041,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,False,False,0.8416743389235454,0,,True,,,,,,
replacement_surrogate_0191,2,C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1|Nc1ccc(-c2ccc(N)cc2)cc1,0.65000:0.35000,surrogate,replacement_surrogate_0191_0|replacement_surrogate_0191_1,aromatic;epoxy;ether|aromatic;primary_amine,0,环氧-伯胺开环固化。,190.99411482855,35.98658503622384,190.99411482855,190.0,0.9941148285500105,1.1315000000000002,,0.0,,replacement_surrogate_0191,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.8196949946099815,0,,,,True,,,,
replacement_surrogate_0046,2,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1|OCCCCCCO,0.35000:0.65000,surrogate,replacement_surrogate_0046_0|replacement_surrogate_0046_1,aromatic;epoxy;ether|hydroxyl,0,环氧-羟基醚化，常需催化剂。,188.3331420690059,53.36714545069961,188.3331420690059,190.0,1.666857930994098,0.8525,,0.0,,replacement_surrogate_0046,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,0.716503901722186,0,,True,,,,,,
replacement_surrogate_0127,2,CC(C)(COCC1CO1)COCC1CO1|CCNC(=O)Nc1nc2cc(-c3cccnc3)cc(-c3cnn(C)c3)n2n1,0.15000:0.85000,surrogate,replacement_surrogate_0127_0|replacement_surrogate_0127_1,epoxy;ether|aromatic;secondary_amine,0,环氧-仲胺开环固化。,188.28118879446927,104.61622477207192,188.28118879446927,190.0,1.7188112055307272,0.7575,,0.0,,replacement_surrogate_0127,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.7090975022464785,0,True,,,,,,,
